source,league,season,match_date,home_team,away_team,home_corners,away_corners
football-data.co.uk,E1,2425,2025-03-15,swansea,burnley,4,4
football-data.co.uk,E1,2425,2025-03-15,west brom,hull,6,5
football-data.co.uk,F1,2425,2025-03-15,angers,monaco,0,9
football-data.co.uk,F1,2425,2025-03-15,lens,rennes,5,4
football-data.co.uk,F1,2425,2025-03-15,nantes,lille,3,5
football-data.co.uk,I1,2425,2025-03-15,milan,como,0,5
football-data.co.uk,I1,2425,2025-03-15,monza,parma,6,3
football-data.co.uk,I1,2425,2025-03-15,torino,empoli,5,5
football-data.co.uk,I1,2425,2025-03-15,udinese,verona,2,1
football-data.co.uk,N1,2425,2025-03-15,heerenveen,heracles,10,1
football-data.co.uk,N1,2425,2025-03-15,sparta rotterdam,zwolle,1,4
football-data.co.uk,N1,2425,2025-03-15,utrecht,nijmegen,6,5
football-data.co.uk,N1,2425,2025-03-15,waalwijk,psv eindhoven,1,5
football-data.co.uk,P1,2425,2025-03-15,farense,sp braga,12,4
football-data.co.uk,P1,2425,2025-03-15,gil vicente,santa clara,5,0
football-data.co.uk,P1,2425,2025-03-15,porto,avs,4,3
football-data.co.uk,P1,2425,2025-03-15,sp lisbon,famalicao,11,4
football-data.co.uk,SP1,2425,2025-03-15,girona,valencia,9,4
football-data.co.uk,SP1,2425,2025-03-15,mallorca,espanol,6,2
football-data.co.uk,SP1,2425,2025-03-15,valladolid,celta,3,4
football-data.co.uk,SP1,2425,2025-03-15,villarreal,real madrid,11,4
football-data.co.uk,D1,2425,2025-03-16,bochum,ein frankfurt,8,3
football-data.co.uk,D1,2425,2025-03-16,heidenheim,holstein kiel,3,5
football-data.co.uk,D1,2425,2025-03-16,stuttgart,leverkusen,1,10
football-data.co.uk,E0,2425,2025-03-16,arsenal,chelsea,5,4
football-data.co.uk,E0,2425,2025-03-16,fulham,tottenham,6,5
football-data.co.uk,E0,2425,2025-03-16,leicester,man united,6,4
football-data.co.uk,E1,2425,2025-03-16,sheffield weds,sheffield united,7,2
football-data.co.uk,F1,2425,2025-03-16,brest,reims,4,4
football-data.co.uk,F1,2425,2025-03-16,lyon,le havre,4,1
football-data.co.uk,F1,2425,2025-03-16,montpellier,st etienne,4,6
football-data.co.uk,F1,2425,2025-03-16,paris sg,marseille,5,5
football-data.co.uk,F1,2425,2025-03-16,strasbourg,toulouse,4,3
football-data.co.uk,I1,2425,2025-03-16,atalanta,inter,2,6
football-data.co.uk,I1,2425,2025-03-16,bologna,lazio,7,1
football-data.co.uk,I1,2425,2025-03-16,fiorentina,juventus,1,6
football-data.co.uk,I1,2425,2025-03-16,roma,cagliari,8,3
football-data.co.uk,I1,2425,2025-03-16,venezia,napoli,3,8
football-data.co.uk,N1,2425,2025-03-16,ajax,az alkmaar,3,3
football-data.co.uk,N1,2425,2025-03-16,go ahead eagles,willem ii,11,1
football-data.co.uk,N1,2425,2025-03-16,groningen,for sittard,9,1
football-data.co.uk,N1,2425,2025-03-16,twente,feyenoord,2,5
football-data.co.uk,P1,2425,2025-03-16,arouca,estoril,3,4
football-data.co.uk,P1,2425,2025-03-16,guimaraes,estrela,8,2
football-data.co.uk,P1,2425,2025-03-16,moreirense,boavista,6,3
football-data.co.uk,P1,2425,2025-03-16,nacional,casa pia,2,5
football-data.co.uk,P1,2425,2025-03-16,rio ave,benfica,3,11
football-data.co.uk,SP1,2425,2025-03-16,ath madrid,barcelona,6,6
football-data.co.uk,SP1,2425,2025-03-16,leganes,betis,3,7
football-data.co.uk,SP1,2425,2025-03-16,osasuna,getafe,3,2
football-data.co.uk,SP1,2425,2025-03-16,sevilla,ath bilbao,4,6
football-data.co.uk,SP1,2425,2025-03-16,vallecano,sociedad,4,4
football-data.co.uk,SP1,2425,2025-03-27,barcelona,osasuna,8,4
football-data.co.uk,D1,2425,2025-03-28,leverkusen,bochum,3,2
football-data.co.uk,E1,2425,2025-03-28,sheffield united,coventry,8,2
football-data.co.uk,F1,2425,2025-03-28,strasbourg,lyon,6,5
football-data.co.uk,P1,2425,2025-03-28,gil vicente,benfica,5,2
football-data.co.uk,D1,2425,2025-03-29,bayern munich,st pauli,5,4
football-data.co.uk,D1,2425,2025-03-29,ein frankfurt,stuttgart,6,10
football-data.co.uk,D1,2425,2025-03-29,hoffenheim,augsburg,2,2
football-data.co.uk,D1,2425,2025-03-29,holstein kiel,werder bremen,3,4
football-data.co.uk,D1,2425,2025-03-29,m'gladbach,rb leipzig,5,8
football-data.co.uk,D1,2425,2025-03-29,wolfsburg,heidenheim,4,5
football-data.co.uk,E1,2425,2025-03-29,burnley,bristol city,7,2
football-data.co.uk,E1,2425,2025-03-29,cardiff,sheffield weds,9,1
football-data.co.uk,E1,2425,2025-03-29,hull,luton,10,4
football-data.co.uk,E1,2425,2025-03-29,leeds,swansea,5,4
football-data.co.uk,E1,2425,2025-03-29,middlesbrough,oxford,11,5
football-data.co.uk,E1,2425,2025-03-29,norwich,west brom,3,6
football-data.co.uk,E1,2425,2025-03-29,portsmouth,blackburn,2,5
football-data.co.uk,E1,2425,2025-03-29,stoke,qpr,3,2
football-data.co.uk,E1,2425,2025-03-29,sunderland,millwall,6,1
football-data.co.uk,E1,2425,2025-03-29,watford,plymouth,14,5
football-data.co.uk,F1,2425,2025-03-29,monaco,nice,7,4
football-data.co.uk,F1,2425,2025-03-29,reims,marseille,0,12
football-data.co.uk,F1,2425,2025-03-29,st etienne,paris sg,3,6
football-data.co.uk,I1,2425,2025-03-29,como,empoli,4,1
football-data.co.uk,I1,2425,2025-03-29,juventus,genoa,4,3
football-data.co.uk,I1,2425,2025-03-29,lecce,roma,6,6
football-data.co.uk,I1,2425,2025-03-29,venezia,bologna,2,3
football-data.co.uk,N1,2425,2025-03-29,for sittard,sparta rotterdam,2,4
football-data.co.uk,N1,2425,2025-03-29,nac breda,groningen,3,2
football-data.co.uk,N1,2425,2025-03-29,nijmegen,az alkmaar,5,7
football-data.co.uk,N1,2425,2025-03-29,willem ii,almere city,8,5
football-data.co.uk,N1,2425,2025-03-29,zwolle,waalwijk,11,3
football-data.co.uk,P1,2425,2025-03-29,casa pia,rio ave,7,4
football-data.co.uk,P1,2425,2025-03-29,estrela,sp lisbon,3,2
football-data.co.uk,P1,2425,2025-03-29,sp braga,arouca,7,1
football-data.co.uk,SP1,2425,2025-03-29,alaves,vallecano,8,5
football-data.co.uk,SP1,2425,2025-03-29,espanol,ath madrid,4,3
football-data.co.uk,SP1,2425,2025-03-29,real madrid,leganes,8,3
football-data.co.uk,SP1,2425,2025-03-29,sociedad,valladolid,3,6
football-data.co.uk,D1,2425,2025-03-30,dortmund,mainz,6,4
football-data.co.uk,D1,2425,2025-03-30,freiburg,union berlin,3,3
football-data.co.uk,F1,2425,2025-03-30,angers,rennes,6,5
football-data.co.uk,F1,2425,2025-03-30,auxerre,montpellier,10,6
football-data.co.uk,F1,2425,2025-03-30,le havre,nantes,3,4
football-data.co.uk,F1,2425,2025-03-30,lille,lens,6,2
football-data.co.uk,F1,2425,2025-03-30,toulouse,brest,10,3
football-data.co.uk,I1,2425,2025-03-30,cagliari,monza,4,6
football-data.co.uk,I1,2425,2025-03-30,fiorentina,atalanta,2,4
football-data.co.uk,I1,2425,2025-03-30,inter,udinese,2,4
football-data.co.uk,I1,2425,2025-03-30,napoli,milan,2,6
football-data.co.uk,N1,2425,2025-03-30,feyenoord,go ahead eagles,2,4
football-data.co.uk,N1,2425,2025-03-30,heracles,twente,1,6
football-data.co.uk,N1,2425,2025-03-30,psv eindhoven,ajax,5,2
football-data.co.uk,N1,2425,2025-03-30,utrecht,heerenveen,4,5
football-data.co.uk,P1,2425,2025-03-30,estoril,porto,1,6
football-data.co.uk,P1,2425,2025-03-30,famalicao,avs,4,2
football-data.co.uk,P1,2425,2025-03-30,moreirense,guimaraes,2,3
football-data.co.uk,P1,2425,2025-03-30,santa clara,nacional,3,4
football-data.co.uk,SP1,2425,2025-03-30,ath bilbao,osasuna,3,4
football-data.co.uk,SP1,2425,2025-03-30,barcelona,girona,10,2
football-data.co.uk,SP1,2425,2025-03-30,betis,sevilla,2,2
football-data.co.uk,SP1,2425,2025-03-30,getafe,villarreal,3,1
football-data.co.uk,SP1,2425,2025-03-30,valencia,mallorca,4,5
football-data.co.uk,I1,2425,2025-03-31,lazio,torino,5,3
football-data.co.uk,I1,2425,2025-03-31,verona,parma,5,5
football-data.co.uk,SP1,2425,2025-03-31,celta,las palmas,4,2
football-data.co.uk,E0,2425,2025-04-01,arsenal,fulham,5,4
football-data.co.uk,E0,2425,2025-04-01,nott'm forest,man united,3,10
football-data.co.uk,E0,2425,2025-04-01,wolves,west ham,1,2
football-data.co.uk,N1,2425,2025-04-01,az alkmaar,waalwijk,12,5
football-data.co.uk,P1,2425,2025-04-01,boavista,gil vicente,3,3
football-data.co.uk,E0,2425,2025-04-02,bournemouth,ipswich,8,3
football-data.co.uk,E0,2425,2025-04-02,brighton,aston villa,4,0
football-data.co.uk,E0,2425,2025-04-02,liverpool,everton,11,5
football-data.co.uk,E0,2425,2025-04-02,man city,leicester,5,0
football-data.co.uk,E0,2425,2025-04-02,newcastle,brentford,4,5
football-data.co.uk,E0,2425,2025-04-02,southampton,crystal palace,2,2
football-data.co.uk,E1,2425,2025-04-02,derby,preston,4,3
football-data.co.uk,N1,2425,2025-04-02,feyenoord,groningen,1,1
football-data.co.uk,P1,2425,2025-04-02,benfica,farense,5,4
football-data.co.uk,E0,2425,2025-04-03,chelsea,tottenham,4,6
football-data.co.uk,D1,2425,2025-04-04,augsburg,bayern munich,2,4
football-data.co.uk,E1,2425,2025-04-04,blackburn,middlesbrough,4,3
football-data.co.uk,F1,2425,2025-04-04,nice,nantes,11,2
football-data.co.uk,I1,2425,2025-04-04,genoa,udinese,1,2
football-data.co.uk,N1,2425,2025-04-04,heerenveen,willem ii,9,6
football-data.co.uk,P1,2425,2025-04-04,avs,estoril,4,3
football-data.co.uk,SP1,2425,2025-04-04,vallecano,espanol,8,4
football-data.co.uk,D1,2425,2025-04-05,bochum,stuttgart,2,4
football-data.co.uk,D1,2425,2025-04-05,freiburg,dortmund,3,4
football-data.co.uk,D1,2425,2025-04-05,heidenheim,leverkusen,4,0
football-data.co.uk,D1,2425,2025-04-05,mainz,holstein kiel,4,4
football-data.co.uk,D1,2425,2025-04-05,rb leipzig,hoffenheim,8,2
football-data.co.uk,D1,2425,2025-04-05,werder bremen,ein frankfurt,5,6
football-data.co.uk,E0,2425,2025-04-05,aston villa,nott'm forest,4,4
football-data.co.uk,E0,2425,2025-04-05,crystal palace,brighton,2,4
football-data.co.uk,E0,2425,2025-04-05,everton,arsenal,3,8
football-data.co.uk,E0,2425,2025-04-05,ipswich,wolves,4,8
football-data.co.uk,E0,2425,2025-04-05,west ham,bournemouth,4,7
football-data.co.uk,E1,2425,2025-04-05,bristol city,watford,2,2
football-data.co.uk,E1,2425,2025-04-05,coventry,burnley,1,5
football-data.co.uk,E1,2425,2025-04-05,luton,leeds,0,5
football-data.co.uk,E1,2425,2025-04-05,millwall,portsmouth,11,4
football-data.co.uk,E1,2425,2025-04-05,oxford,sheffield united,2,10
football-data.co.uk,E1,2425,2025-04-05,plymouth,norwich,2,5
football-data.co.uk,E1,2425,2025-04-05,preston,stoke,1,9
football-data.co.uk,E1,2425,2025-04-05,qpr,cardiff,7,4
football-data.co.uk,E1,2425,2025-04-05,sheffield weds,hull,5,3
football-data.co.uk,E1,2425,2025-04-05,swansea,derby,4,3
football-data.co.uk,E1,2425,2025-04-05,west brom,sunderland,6,6
football-data.co.uk,F1,2425,2025-04-05,brest,monaco,2,9
football-data.co.uk,F1,2425,2025-04-05,lyon,lille,1,3
football-data.co.uk,F1,2425,2025-04-05,paris sg,angers,5,1
football-data.co.uk,I1,2425,2025-04-05,milan,fiorentina,7,4
football-data.co.uk,I1,2425,2025-04-05,monza,como,2,2
football-data.co.uk,I1,2425,2025-04-05,parma,inter,2,4
football-data.co.uk,N1,2425,2025-04-05,almere city,zwolle,7,4
football-data.co.uk,N1,2425,2025-04-05,az alkmaar,feyenoord,5,3
football-data.co.uk,N1,2425,2025-04-05,groningen,psv eindhoven,4,5
football-data.co.uk,N1,2425,2025-04-05,twente,for sittard,7,3
football-data.co.uk,P1,2425,2025-04-05,arouca,famalicao,3,7
football-data.co.uk,P1,2425,2025-04-05,guimaraes,santa clara,7,6
football-data.co.uk,SP1,2425,2025-04-05,barcelona,betis,9,3
football-data.co.uk,SP1,2425,2025-04-05,girona,alaves,1,5
football-data.co.uk,SP1,2425,2025-04-05,mallorca,celta,4,2
football-data.co.uk,SP1,2425,2025-04-05,real madrid,valencia,9,4
football-data.co.uk,D1,2425,2025-04-06,st pauli,m'gladbach,11,2
football-data.co.uk,D1,2425,2025-04-06,union berlin,wolfsburg,6,4
football-data.co.uk,E0,2425,2025-04-06,brentford,chelsea,3,6
football-data.co.uk,E0,2425,2025-04-06,fulham,liverpool,4,4
football-data.co.uk,E0,2425,2025-04-06,man united,man city,5,3
football-data.co.uk,E0,2425,2025-04-06,tottenham,southampton,4,1
football-data.co.uk,F1,2425,2025-04-06,lens,st etienne,6,3
football-data.co.uk,F1,2425,2025-04-06,marseille,toulouse,5,1
football-data.co.uk,F1,2425,2025-04-06,montpellier,le havre,5,2
football-data.co.uk,F1,2425,2025-04-06,reims,strasbourg,4,7
football-data.co.uk,F1,2425,2025-04-06,rennes,auxerre,8,5
football-data.co.uk,I1,2425,2025-04-06,atalanta,lazio,11,4
football-data.co.uk,I1,2425,2025-04-06,empoli,cagliari,2,3
football-data.co.uk,I1,2425,2025-04-06,lecce,venezia,8,3
football-data.co.uk,I1,2425,2025-04-06,roma,juventus,4,4
football-data.co.uk,I1,2425,2025-04-06,torino,verona,1,5
football-data.co.uk,N1,2425,2025-04-06,ajax,nac breda,9,0
football-data.co.uk,N1,2425,2025-04-06,go ahead eagles,utrecht,1,5
football-data.co.uk,N1,2425,2025-04-06,sparta rotterdam,nijmegen,3,2
football-data.co.uk,N1,2425,2025-04-06,waalwijk,heracles,6,9
football-data.co.uk,P1,2425,2025-04-06,gil vicente,moreirense,7,0
football-data.co.uk,P1,2425,2025-04-06,nacional,estrela,7,5
football-data.co.uk,P1,2425,2025-04-06,porto,benfica,2,6
football-data.co.uk,SP1,2425,2025-04-06,las palmas,sociedad,5,4
football-data.co.uk,SP1,2425,2025-04-06,sevilla,ath madrid,7,7
football-data.co.uk,SP1,2425,2025-04-06,valladolid,getafe,3,4
football-data.co.uk,SP1,2425,2025-04-06,villarreal,ath bilbao,6,5
football-data.co.uk,E0,2425,2025-04-07,leicester,newcastle,12,2
football-data.co.uk,I1,2425,2025-04-07,bologna,napoli,8,3
football-data.co.uk,P1,2425,2025-04-07,farense,casa pia,13,3
football-data.co.uk,P1,2425,2025-04-07,rio ave,boavista,9,2
football-data.co.uk,P1,2425,2025-04-07,sp lisbon,sp braga,4,0
football-data.co.uk,SP1,2425,2025-04-07,leganes,osasuna,4,8
football-data.co.uk,E1,2425,2025-04-08,blackburn,sheffield weds,8,4
football-data.co.uk,E1,2425,2025-04-08,bristol city,west brom,4,5
football-data.co.uk,E1,2425,2025-04-08,derby,burnley,8,4
football-data.co.uk,E1,2425,2025-04-08,middlesbrough,leeds,4,4
football-data.co.uk,E1,2425,2025-04-08,norwich,sunderland,4,4
football-data.co.uk,E1,2425,2025-04-08,preston,cardiff,4,6
football-data.co.uk,E1,2425,2025-04-08,sheffield united,millwall,11,4
football-data.co.uk,E1,2425,2025-04-08,stoke,luton,4,6
football-data.co.uk,E1,2425,2025-04-08,watford,hull,7,3
football-data.co.uk,E1,2425,2025-04-09,coventry,portsmouth,5,4
football-data.co.uk,E1,2425,2025-04-09,oxford,qpr,7,7
football-data.co.uk,E1,2425,2025-04-09,swansea,plymouth,3,1
football-data.co.uk,D1,2425,2025-04-11,wolfsburg,rb leipzig,8,5
football-data.co.uk,E1,2425,2025-04-11,burnley,norwich,5,5
football-data.co.uk,F1,2425,2025-04-11,lens,reims,9,2
football-data.co.uk,I1,2425,2025-04-11,udinese,milan,5,7
football-data.co.uk,N1,2425,2025-04-11,nijmegen,waalwijk,3,7
football-data.co.uk,P1,2425,2025-04-11,gil vicente,guimaraes,1,5
football-data.co.uk,SP1,2425,2025-04-11,valencia,sevilla,3,3
football-data.co.uk,D1,2425,2025-04-12,bayern munich,dortmund,6,5
football-data.co.uk,D1,2425,2025-04-12,bochum,augsburg,7,6
football-data.co.uk,D1,2425,2025-04-12,hoffenheim,mainz,4,7
football-data.co.uk,D1,2425,2025-04-12,holstein kiel,st pauli,3,3
football-data.co.uk,D1,2425,2025-04-12,leverkusen,union berlin,7,3
football-data.co.uk,D1,2425,2025-04-12,m'gladbach,freiburg,4,6
football-data.co.uk,E0,2425,2025-04-12,arsenal,brentford,13,5
football-data.co.uk,E0,2425,2025-04-12,brighton,leicester,3,6
football-data.co.uk,E0,2425,2025-04-12,man city,crystal palace,1,4
football-data.co.uk,E0,2425,2025-04-12,nott'm forest,everton,1,7
football-data.co.uk,E0,2425,2025-04-12,southampton,aston villa,2,14
football-data.co.uk,E1,2425,2025-04-12,cardiff,stoke,3,3
football-data.co.uk,E1,2425,2025-04-12,leeds,preston,6,5
football-data.co.uk,E1,2425,2025-04-12,luton,blackburn,9,2
football-data.co.uk,E1,2425,2025-04-12,millwall,middlesbrough,2,4
football-data.co.uk,E1,2425,2025-04-12,plymouth,sheffield united,3,9
football-data.co.uk,E1,2425,2025-04-12,portsmouth,derby,6,3
football-data.co.uk,E1,2425,2025-04-12,qpr,bristol city,3,6
football-data.co.uk,E1,2425,2025-04-12,sheffield weds,oxford,4,5
football-data.co.uk,E1,2425,2025-04-12,sunderland,swansea,4,1
football-data.co.uk,E1,2425,2025-04-12,west brom,watford,3,6
football-data.co.uk,F1,2425,2025-04-12,monaco,marseille,4,4
football-data.co.uk,F1,2425,2025-04-12,strasbourg,nice,2,9
football-data.co.uk,F1,2425,2025-04-12,toulouse,lille,4,2
football-data.co.uk,I1,2425,2025-04-12,inter,cagliari,5,6
football-data.co.uk,I1,2425,2025-04-12,juventus,lecce,9,4
football-data.co.uk,I1,2425,2025-04-12,venezia,monza,3,4
football-data.co.uk,N1,2425,2025-04-12,for sittard,feyenoord,5,7
football-data.co.uk,N1,2425,2025-04-12,nac breda,go ahead eagles,6,3
football-data.co.uk,N1,2425,2025-04-12,psv eindhoven,almere city,11,3
football-data.co.uk,N1,2425,2025-04-12,sparta rotterdam,heerenveen,4,1
football-data.co.uk,P1,2425,2025-04-12,boavista,nacional,7,7
football-data.co.uk,P1,2425,2025-04-12,casa pia,porto,4,3
football-data.co.uk,P1,2425,2025-04-12,famalicao,estoril,3,8
football-data.co.uk,P1,2425,2025-04-12,santa clara,sp lisbon,3,3
football-data.co.uk,SP1,2425,2025-04-12,celta,espanol,13,5
football-data.co.uk,SP1,2425,2025-04-12,getafe,las palmas,3,2
football-data.co.uk,SP1,2425,2025-04-12,leganes,barcelona,4,8
football-data.co.uk,SP1,2425,2025-04-12,sociedad,mallorca,8,2
football-data.co.uk,D1,2425,2025-04-13,ein frankfurt,heidenheim,5,3
football-data.co.uk,D1,2425,2025-04-13,stuttgart,werder bremen,3,4
football-data.co.uk,E0,2425,2025-04-13,chelsea,ipswich,15,4
football-data.co.uk,E0,2425,2025-04-13,liverpool,west ham,10,3
football-data.co.uk,E0,2425,2025-04-13,newcastle,man united,7,2
football-data.co.uk,E0,2425,2025-04-13,wolves,tottenham,1,4
football-data.co.uk,F1,2425,2025-04-13,angers,montpellier,6,1
football-data.co.uk,F1,2425,2025-04-13,auxerre,lyon,3,6
football-data.co.uk,F1,2425,2025-04-13,le havre,rennes,4,3
football-data.co.uk,F1,2425,2025-04-13,st etienne,brest,7,9
football-data.co.uk,I1,2425,2025-04-13,atalanta,bologna,4,5
football-data.co.uk,I1,2425,2025-04-13,como,torino,7,4
football-data.co.uk,I1,2425,2025-04-13,fiorentina,parma,2,2
football-data.co.uk,I1,2425,2025-04-13,lazio,roma,10,5
football-data.co.uk,I1,2425,2025-04-13,verona,genoa,6,2
football-data.co.uk,N1,2425,2025-04-13,heracles,az alkmaar,6,3
football-data.co.uk,N1,2425,2025-04-13,utrecht,groningen,2,3
football-data.co.uk,N1,2425,2025-04-13,willem ii,ajax,1,11
football-data.co.uk,N1,2425,2025-04-13,zwolle,twente,4,10
football-data.co.uk,P1,2425,2025-04-13,benfica,arouca,11,5
football-data.co.uk,P1,2425,2025-04-13,estrela,farense,7,3
football-data.co.uk,P1,2425,2025-04-13,moreirense,rio ave,2,2
football-data.co.uk,P1,2425,2025-04-13,sp braga,avs,7,3
football-data.co.uk,SP1,2425,2025-04-13,alaves,real madrid,4,4
football-data.co.uk,SP1,2425,2025-04-13,ath bilbao,vallecano,7,1
football-data.co.uk,SP1,2425,2025-04-13,betis,villarreal,5,5
football-data.co.uk,SP1,2425,2025-04-13,osasuna,girona,4,4
football-data.co.uk,E0,2425,2025-04-14,bournemouth,fulham,6,9
football-data.co.uk,E1,2425,2025-04-14,hull,coventry,7,7
football-data.co.uk,I1,2425,2025-04-14,napoli,empoli,5,5
football-data.co.uk,SP1,2425,2025-04-14,ath madrid,valladolid,5,1
football-data.co.uk,E0,2425,2025-04-16,newcastle,crystal palace,5,4
football-data.co.uk,E1,2425,2025-04-18,blackburn,millwall,8,6
football-data.co.uk,E1,2425,2025-04-18,bristol city,sunderland,5,2
football-data.co.uk,E1,2425,2025-04-18,coventry,west brom,5,5
football-data.co.uk,E1,2425,2025-04-18,derby,luton,9,4
football-data.co.uk,E1,2425,2025-04-18,middlesbrough,plymouth,12,1
football-data.co.uk,E1,2425,2025-04-18,norwich,portsmouth,6,5
football-data.co.uk,E1,2425,2025-04-18,oxford,leeds,2,5
football-data.co.uk,E1,2425,2025-04-18,preston,qpr,4,4
football-data.co.uk,E1,2425,2025-04-18,sheffield united,cardiff,7,1
football-data.co.uk,E1,2425,2025-04-18,stoke,sheffield weds,2,4
football-data.co.uk,E1,2425,2025-04-18,swansea,hull,4,7
football-data.co.uk,E1,2425,2025-04-18,watford,burnley,4,1
football-data.co.uk,F1,2425,2025-04-18,rennes,nantes,10,2
football-data.co.uk,P1,2425,2025-04-18,farense,boavista,4,4
football-data.co.uk,P1,2425,2025-04-18,porto,famalicao,4,5
football-data.co.uk,P1,2425,2025-04-18,rio ave,santa clara,6,4
football-data.co.uk,P1,2425,2025-04-18,sp lisbon,moreirense,4,2
football-data.co.uk,SP1,2425,2025-04-18,espanol,getafe,6,8
football-data.co.uk,D1,2425,2025-04-19,freiburg,hoffenheim,2,6
football-data.co.uk,D1,2425,2025-04-19,heidenheim,bayern munich,4,4
football-data.co.uk,D1,2425,2025-04-19,mainz,wolfsburg,7,5
football-data.co.uk,D1,2425,2025-04-19,rb leipzig,holstein kiel,9,7
football-data.co.uk,D1,2425,2025-04-19,union berlin,stuttgart,3,5
football-data.co.uk,D1,2425,2025-04-19,werder bremen,bochum,2,7
football-data.co.uk,E0,2425,2025-04-19,aston villa,newcastle,7,7
football-data.co.uk,E0,2425,2025-04-19,brentford,brighton,4,8
football-data.co.uk,E0,2425,2025-04-19,crystal palace,bournemouth,5,4
football-data.co.uk,E0,2425,2025-04-19,everton,man city,2,5
football-data.co.uk,E0,2425,2025-04-19,west ham,southampton,2,5
football-data.co.uk,F1,2425,2025-04-19,marseille,montpellier,7,2
football-data.co.uk,F1,2425,2025-04-19,monaco,strasbourg,3,2
football-data.co.uk,F1,2425,2025-04-19,paris sg,le havre,7,3
football-data.co.uk,I1,2425,2025-04-19,lecce,como,9,4
football-data.co.uk,I1,2425,2025-04-19,monza,napoli,6,7
football-data.co.uk,I1,2425,2025-04-19,roma,verona,4,6
football-data.co.uk,N1,2425,2025-04-19,heerenveen,almere city,4,3
football-data.co.uk,P1,2425,2025-04-19,arouca,estrela,4,4
football-data.co.uk,P1,2425,2025-04-19,avs,casa pia,3,4
football-data.co.uk,P1,2425,2025-04-19,estoril,sp braga,1,2
football-data.co.uk,P1,2425,2025-04-19,guimaraes,benfica,7,3
football-data.co.uk,P1,2425,2025-04-19,nacional,gil vicente,9,0
football-data.co.uk,SP1,2425,2025-04-19,barcelona,celta,4,1
football-data.co.uk,SP1,2425,2025-04-19,las palmas,ath madrid,4,4
football-data.co.uk,SP1,2425,2025-04-19,mallorca,leganes,4,4
football-data.co.uk,SP1,2425,2025-04-19,vallecano,valencia,5,2
football-data.co.uk,D1,2425,2025-04-20,augsburg,ein frankfurt,3,9
football-data.co.uk,D1,2425,2025-04-20,dortmund,m'gladbach,6,2
football-data.co.uk,D1,2425,2025-04-20,st pauli,leverkusen,4,4
football-data.co.uk,E0,2425,2025-04-20,fulham,chelsea,6,4
football-data.co.uk,E0,2425,2025-04-20,ipswich,arsenal,0,12
football-data.co.uk,E0,2425,2025-04-20,leicester,liverpool,1,13
football-data.co.uk,E0,2425,2025-04-20,man united,wolves,9,2
football-data.co.uk,F1,2425,2025-04-20,brest,lens,7,6
football-data.co.uk,F1,2425,2025-04-20,lille,auxerre,8,4
football-data.co.uk,F1,2425,2025-04-20,nice,angers,4,2
football-data.co.uk,F1,2425,2025-04-20,reims,toulouse,0,9
football-data.co.uk,F1,2425,2025-04-20,st etienne,lyon,8,6
football-data.co.uk,I1,2425,2025-04-20,bologna,inter,5,6
football-data.co.uk,I1,2425,2025-04-20,empoli,venezia,2,5
football-data.co.uk,I1,2425,2025-04-20,milan,atalanta,7,5
football-data.co.uk,N1,2425,2025-04-20,utrecht,ajax,1,11
football-data.co.uk,SP1,2425,2025-04-20,real madrid,ath bilbao,14,1
football-data.co.uk,SP1,2425,2025-04-20,sevilla,alaves,3,6
football-data.co.uk,SP1,2425,2025-04-20,valladolid,osasuna,5,2
football-data.co.uk,SP1,2425,2025-04-20,villarreal,sociedad,10,4
football-data.co.uk,E0,2425,2025-04-21,tottenham,nott'm forest,7,1
football-data.co.uk,E1,2425,2025-04-21,burnley,sheffield united,3,4
football-data.co.uk,E1,2425,2025-04-21,cardiff,oxford,4,0
football-data.co.uk,E1,2425,2025-04-21,hull,preston,9,6
football-data.co.uk,E1,2425,2025-04-21,leeds,stoke,5,1
football-data.co.uk,E1,2425,2025-04-21,luton,bristol city,3,4
football-data.co.uk,E1,2425,2025-04-21,millwall,norwich,5,4
football-data.co.uk,E1,2425,2025-04-21,plymouth,coventry,3,4
football-data.co.uk,E1,2425,2025-04-21,portsmouth,watford,6,3
football-data.co.uk,E1,2425,2025-04-21,qpr,swansea,5,3
football-data.co.uk,E1,2425,2025-04-21,sheffield weds,middlesbrough,5,6
football-data.co.uk,E1,2425,2025-04-21,sunderland,blackburn,10,2
football-data.co.uk,E1,2425,2025-04-21,west brom,derby,4,3
football-data.co.uk,SP1,2425,2025-04-21,girona,betis,8,9
football-data.co.uk,E0,2425,2025-04-22,man city,aston villa,10,2
football-data.co.uk,F1,2425,2025-04-22,nantes,paris sg,4,4
football-data.co.uk,SP1,2425,2025-04-22,barcelona,mallorca,13,2
football-data.co.uk,SP1,2425,2025-04-22,valencia,espanol,6,4
football-data.co.uk,E0,2425,2025-04-23,arsenal,crystal palace,3,6
football-data.co.uk,I1,2425,2025-04-23,cagliari,fiorentina,4,4
football-data.co.uk,I1,2425,2025-04-23,genoa,lazio,6,8
football-data.co.uk,I1,2425,2025-04-23,parma,juventus,4,9
football-data.co.uk,I1,2425,2025-04-23,torino,udinese,8,7
football-data.co.uk,N1,2425,2025-04-23,groningen,heracles,3,5
football-data.co.uk,SP1,2425,2025-04-23,alaves,sociedad,6,6
football-data.co.uk,SP1,2425,2025-04-23,ath bilbao,las palmas,3,3
football-data.co.uk,SP1,2425,2025-04-23,celta,villarreal,6,3
