source,league,match_date,home_team,away_team,home_goals,away_goals,odds_1x,odds_x2,season_code
transfermarkt,SP1,2022-08-20,celta de vigo,real madrid,1,4,,,2022/23
transfermarkt,SP1,2022-08-20,rcd mallorca,real betis,1,2,,,2022/23
transfermarkt,D1,2022-08-21,frankfurt,1.fc köln,1,1,,,2022/23
transfermarkt,D1,2022-08-21,vfl bochum,bayern munich,0,7,,,2022/23
transfermarkt,E0,2022-08-21,leeds,chelsea,3,0,,,2022/23
transfermarkt,E0,2022-08-21,newcastle,man city,3,3,,,2022/23
transfermarkt,E0,2022-08-21,west ham,brighton,0,2,,,2022/23
transfermarkt,E1,2022-08-21,bristol city,cardiff,2,0,,,2022/23
transfermarkt,F1,2022-08-21,angers sco,stade brestois,1,3,,,2022/23
transfermarkt,F1,2022-08-21,clermont foot,nice,1,0,,,2022/23
transfermarkt,F1,2022-08-21,lille,psg,1,7,,,2022/23
transfermarkt,F1,2022-08-21,montpellier,aj auxerre,1,2,,,2022/23
transfermarkt,F1,2022-08-21,r. strasbourg,stade reims,1,1,,,2022/23
transfermarkt,F1,2022-08-21,stade rennais,ac ajaccio,2,1,,,2022/23
transfermarkt,F1,2022-08-21,toulouse,fc lorient,2,2,,,2022/23
transfermarkt,I1,2022-08-21,atalanta,ac milan,1,1,,,2022/23
transfermarkt,I1,2022-08-21,bologna,hellas verona,1,1,,,2022/23
transfermarkt,I1,2022-08-21,fc empoli,fiorentina,0,0,,,2022/23
transfermarkt,I1,2022-08-21,napoli,monza,4,0,,,2022/23
transfermarkt,N1,2022-08-21,fc groningen,go ahead eagles,1,0,,,2022/23
transfermarkt,N1,2022-08-21,rkc waalwijk,feyenoord,0,1,,,2022/23
transfermarkt,N1,2022-08-21,sparta r.,ajax,0,1,,,2022/23
transfermarkt,P1,2022-08-21,braga,marítimo,5,0,,,2022/23
transfermarkt,P1,2022-08-21,casa pia,boavista,2,0,,,2022/23
transfermarkt,P1,2022-08-21,portimonense,vit. guimarães,2,1,,,2022/23
transfermarkt,SP1,2022-08-21,athletic club,valencia,1,0,,,2022/23
transfermarkt,SP1,2022-08-21,atlético,villarreal,0,2,,,2022/23
transfermarkt,SP1,2022-08-21,real sociedad,barcelona,1,4,,,2022/23
transfermarkt,E0,2022-08-22,man utd,liverpool,2,1,,,2022/23
transfermarkt,I1,2022-08-22,roma,cremonese,1,0,,,2022/23
transfermarkt,I1,2022-08-22,sampdoria,juventus,0,0,,,2022/23
transfermarkt,P1,2022-08-22,gil vicente,famalicão,0,0,,,2022/23
transfermarkt,SP1,2022-08-22,elche cf,ud almería,1,1,,,2022/23
transfermarkt,SP1,2022-08-22,girona,getafe,3,1,,,2022/23
transfermarkt,D1,2022-08-26,freiburg,vfl bochum,1,0,,,2022/23
transfermarkt,E1,2022-08-26,luton,sheff utd,1,1,,,2022/23
transfermarkt,F1,2022-08-26,ac ajaccio,lille,1,3,,,2022/23
transfermarkt,I1,2022-08-26,lazio,inter,3,1,,,2022/23
transfermarkt,I1,2022-08-26,monza,udinese,1,2,,,2022/23
transfermarkt,N1,2022-08-26,nec nijmegen,fc groningen,1,1,,,2022/23
transfermarkt,P1,2022-08-26,paços ferreira,estoril,0,3,,,2022/23
transfermarkt,SP1,2022-08-26,girona,celta de vigo,0,1,,,2022/23
transfermarkt,SP1,2022-08-26,real betis,ca osasuna,1,0,,,2022/23
transfermarkt,D1,2022-08-27,bayern munich,mönchengladbach,1,1,,,2022/23
transfermarkt,D1,2022-08-27,fc schalke 04,union berlin,1,6,,,2022/23
transfermarkt,D1,2022-08-27,hertha bsc,dortmund,0,1,,,2022/23
transfermarkt,D1,2022-08-27,hoffenheim,augsburg,1,0,,,2022/23
transfermarkt,D1,2022-08-27,leipzig,wolfsburg,2,0,,,2022/23
transfermarkt,D1,2022-08-27,mainz,leverkusen,0,3,,,2022/23
transfermarkt,E0,2022-08-27,arsenal,fulham,2,1,,,2022/23
transfermarkt,E0,2022-08-27,brentford,everton,1,1,,,2022/23
transfermarkt,E0,2022-08-27,brighton,leeds,1,0,,,2022/23
transfermarkt,E0,2022-08-27,chelsea,leicester,2,1,,,2022/23
transfermarkt,E0,2022-08-27,liverpool,bournemouth,9,0,,,2022/23
transfermarkt,E0,2022-08-27,man city,crystal palace,4,2,,,2022/23
transfermarkt,E0,2022-08-27,southampton,man utd,0,1,,,2022/23
transfermarkt,E1,2022-08-27,blackburn,stoke city,0,1,,,2022/23
transfermarkt,E1,2022-08-27,blackpool,bristol city,3,3,,,2022/23
transfermarkt,E1,2022-08-27,cardiff,preston,0,0,,,2022/23
transfermarkt,E1,2022-08-27,huddersfield,west brom,2,2,,,2022/23
transfermarkt,E1,2022-08-27,hull city,coventry,3,2,,,2022/23
transfermarkt,E1,2022-08-27,middlesbrough,swansea,2,1,,,2022/23
transfermarkt,E1,2022-08-27,millwall,reading,0,1,,,2022/23
transfermarkt,E1,2022-08-27,rotherham,birmingham,2,0,,,2022/23
transfermarkt,E1,2022-08-27,sunderland,norwich,0,1,,,2022/23
transfermarkt,E1,2022-08-27,watford,qpr,2,3,,,2022/23
transfermarkt,E1,2022-08-27,wigan,burnley,1,5,,,2022/23
transfermarkt,F1,2022-08-27,aj auxerre,r. strasbourg,1,0,,,2022/23
transfermarkt,F1,2022-08-27,lens,stade rennais,2,1,,,2022/23
transfermarkt,I1,2022-08-27,ac milan,bologna,2,0,,,2022/23
transfermarkt,I1,2022-08-27,cremonese,torino,1,2,,,2022/23
transfermarkt,I1,2022-08-27,juventus,roma,1,1,,,2022/23
transfermarkt,I1,2022-08-27,spezia calcio,sassuolo,2,2,,,2022/23
transfermarkt,N1,2022-08-27,feyenoord,fc emmen,4,0,,,2022/23
transfermarkt,N1,2022-08-27,go ahead eagles,sparta r.,0,1,,,2022/23
transfermarkt,N1,2022-08-27,heerenveen,fortuna sittard,2,1,,,2022/23
transfermarkt,N1,2022-08-27,vitesse,rkc waalwijk,2,2,,,2022/23
transfermarkt,P1,2022-08-27,boavista,benfica,0,3,,,2022/23
transfermarkt,P1,2022-08-27,marítimo,portimonense,0,1,,,2022/23
transfermarkt,P1,2022-08-27,sporting,chaves,0,2,,,2022/23
transfermarkt,SP1,2022-08-27,elche cf,real sociedad,0,1,,,2022/23
transfermarkt,SP1,2022-08-27,rayo vallecano,rcd mallorca,0,2,,,2022/23
transfermarkt,SP1,2022-08-27,ud almería,sevilla fc,2,1,,,2022/23
transfermarkt,D1,2022-08-28,1.fc köln,stuttgart,0,0,,,2022/23
transfermarkt,D1,2022-08-28,werder bremen,frankfurt,3,4,,,2022/23
transfermarkt,E0,2022-08-28,aston villa,west ham,0,1,,,2022/23
transfermarkt,E0,2022-08-28,nott'm forest,tottenham,0,2,,,2022/23
transfermarkt,E0,2022-08-28,wolves,newcastle,1,1,,,2022/23
transfermarkt,F1,2022-08-28,fc lorient,clermont foot,2,1,,,2022/23
transfermarkt,F1,2022-08-28,fc nantes,toulouse,3,1,,,2022/23
transfermarkt,F1,2022-08-28,nice,marseille,0,3,,,2022/23
transfermarkt,F1,2022-08-28,psg,monaco,1,1,,,2022/23
transfermarkt,F1,2022-08-28,stade brestois,montpellier,0,7,,,2022/23
transfermarkt,F1,2022-08-28,stade reims,lyon,1,1,,,2022/23
transfermarkt,F1,2022-08-28,troyes,angers sco,3,1,,,2022/23
transfermarkt,I1,2022-08-28,fiorentina,napoli,0,0,,,2022/23
transfermarkt,I1,2022-08-28,hellas verona,atalanta,0,1,,,2022/23
transfermarkt,I1,2022-08-28,lecce,fc empoli,1,1,,,2022/23
transfermarkt,I1,2022-08-28,salernitana,sampdoria,4,0,,,2022/23
transfermarkt,N1,2022-08-28,excelsior,psv,1,6,,,2022/23
transfermarkt,N1,2022-08-28,fc volendam,fc twente,1,0,,,2022/23
transfermarkt,N1,2022-08-28,sc cambuur,az alkmaar,0,1,,,2022/23
transfermarkt,N1,2022-08-28,utrecht,ajax,0,2,,,2022/23
transfermarkt,P1,2022-08-28,arouca,braga,0,6,,,2022/23
transfermarkt,P1,2022-08-28,famalicão,santa clara,1,0,,,2022/23
transfermarkt,P1,2022-08-28,rio ave,porto,3,1,,,2022/23
transfermarkt,SP1,2022-08-28,barcelona,real valladolid,4,0,,,2022/23
transfermarkt,SP1,2022-08-28,espanyol,real madrid,1,3,,,2022/23
transfermarkt,SP1,2022-08-28,getafe,villarreal,0,0,,,2022/23
transfermarkt,P1,2022-08-29,vit. guimarães,casa pia,0,1,,,2022/23
transfermarkt,P1,2022-08-29,vizela,gil vicente,2,2,,,2022/23
transfermarkt,SP1,2022-08-29,cádiz cf,athletic club,0,4,,,2022/23
transfermarkt,SP1,2022-08-29,valencia,atlético,0,1,,,2022/23
transfermarkt,E0,2022-08-30,crystal palace,brentford,1,1,,,2022/23
transfermarkt,E0,2022-08-30,fulham,brighton,2,1,,,2022/23
transfermarkt,E0,2022-08-30,leeds,everton,1,1,,,2022/23
transfermarkt,E0,2022-08-30,southampton,chelsea,2,1,,,2022/23
transfermarkt,E1,2022-08-30,birmingham,norwich,1,2,,,2022/23
transfermarkt,E1,2022-08-30,burnley,millwall,2,0,,,2022/23
transfermarkt,E1,2022-08-30,cardiff,luton,1,2,,,2022/23
transfermarkt,E1,2022-08-30,qpr,hull city,3,1,,,2022/23
transfermarkt,E1,2022-08-30,sheff utd,reading,4,0,,,2022/23
transfermarkt,E1,2022-08-30,watford,middlesbrough,2,1,,,2022/23
transfermarkt,E1,2022-08-30,wigan,west brom,1,1,,,2022/23
transfermarkt,I1,2022-08-30,inter,cremonese,3,1,,,2022/23
transfermarkt,I1,2022-08-30,roma,monza,3,0,,,2022/23
transfermarkt,I1,2022-08-30,sassuolo,ac milan,0,0,,,2022/23
transfermarkt,P1,2022-08-30,benfica,paços ferreira,3,2,,,2022/23
transfermarkt,E0,2022-08-31,arsenal,aston villa,2,1,,,2022/23
transfermarkt,E0,2022-08-31,bournemouth,wolves,0,0,,,2022/23
transfermarkt,E0,2022-08-31,liverpool,newcastle,2,1,,,2022/23
transfermarkt,E0,2022-08-31,man city,nott'm forest,6,0,,,2022/23
transfermarkt,E0,2022-08-31,west ham,tottenham,1,1,,,2022/23
transfermarkt,E1,2022-08-31,blackpool,blackburn,0,1,,,2022/23
transfermarkt,E1,2022-08-31,bristol city,huddersfield,2,0,,,2022/23
transfermarkt,E1,2022-08-31,coventry,preston,0,1,,,2022/23
transfermarkt,E1,2022-08-31,stoke city,swansea,1,1,,,2022/23
transfermarkt,E1,2022-08-31,sunderland,rotherham,3,0,,,2022/23
transfermarkt,F1,2022-08-31,angers sco,stade reims,2,4,,,2022/23
transfermarkt,F1,2022-08-31,lens,fc lorient,5,2,,,2022/23
transfermarkt,F1,2022-08-31,lille,nice,1,2,,,2022/23
transfermarkt,F1,2022-08-31,lyon,aj auxerre,2,1,,,2022/23
transfermarkt,F1,2022-08-31,marseille,clermont foot,1,0,,,2022/23
transfermarkt,F1,2022-08-31,monaco,troyes,2,4,,,2022/23
transfermarkt,F1,2022-08-31,montpellier,ac ajaccio,2,0,,,2022/23
transfermarkt,F1,2022-08-31,r. strasbourg,fc nantes,1,1,,,2022/23
transfermarkt,F1,2022-08-31,stade rennais,stade brestois,3,1,,,2022/23
transfermarkt,F1,2022-08-31,toulouse,psg,0,3,,,2022/23
transfermarkt,I1,2022-08-31,fc empoli,hellas verona,1,1,,,2022/23
transfermarkt,I1,2022-08-31,juventus,spezia calcio,2,0,,,2022/23
transfermarkt,I1,2022-08-31,napoli,lecce,1,1,,,2022/23
transfermarkt,I1,2022-08-31,sampdoria,lazio,1,1,,,2022/23
transfermarkt,I1,2022-08-31,udinese,fiorentina,1,0,,,2022/23
transfermarkt,N1,2022-08-31,fc twente,excelsior,4,0,,,2022/23
transfermarkt,N1,2022-08-31,psv,fc volendam,7,1,,,2022/23
transfermarkt,E0,2022-09-01,leicester,man utd,0,1,,,2022/23
transfermarkt,I1,2022-09-01,atalanta,torino,3,1,,,2022/23
transfermarkt,I1,2022-09-01,bologna,salernitana,1,1,,,2022/23
transfermarkt,N1,2022-09-01,az alkmaar,nec nijmegen,1,1,,,2022/23
transfermarkt,D1,2022-09-02,dortmund,hoffenheim,1,0,,,2022/23
transfermarkt,E1,2022-09-02,west brom,burnley,1,1,,,2022/23
transfermarkt,N1,2022-09-02,fortuna sittard,utrecht,3,4,,,2022/23
transfermarkt,P1,2022-09-02,benfica,vizela,2,1,,,2022/23
transfermarkt,P1,2022-09-02,estoril,sporting,0,2,,,2022/23
transfermarkt,SP1,2022-09-02,celta de vigo,cádiz cf,3,0,,,2022/23
transfermarkt,D1,2022-09-03,frankfurt,leipzig,4,0,,,2022/23
transfermarkt,D1,2022-09-03,leverkusen,freiburg,2,3,,,2022/23
transfermarkt,D1,2022-09-03,stuttgart,fc schalke 04,1,1,,,2022/23
transfermarkt,D1,2022-09-03,union berlin,bayern munich,1,1,,,2022/23
transfermarkt,D1,2022-09-03,vfl bochum,werder bremen,0,2,,,2022/23
transfermarkt,D1,2022-09-03,wolfsburg,1.fc köln,2,4,,,2022/23
transfermarkt,E0,2022-09-03,aston villa,man city,1,1,,,2022/23
transfermarkt,E0,2022-09-03,brentford,leeds,5,2,,,2022/23
transfermarkt,E0,2022-09-03,chelsea,west ham,2,1,,,2022/23
transfermarkt,E0,2022-09-03,everton,liverpool,0,0,,,2022/23
transfermarkt,E0,2022-09-03,newcastle,crystal palace,0,0,,,2022/23
transfermarkt,E0,2022-09-03,nott'm forest,bournemouth,2,3,,,2022/23
transfermarkt,E0,2022-09-03,tottenham,fulham,2,1,,,2022/23
transfermarkt,E0,2022-09-03,wolves,southampton,1,0,,,2022/23
transfermarkt,E1,2022-09-03,blackburn,bristol city,2,3,,,2022/23
transfermarkt,E1,2022-09-03,luton,wigan,1,2,,,2022/23
transfermarkt,E1,2022-09-03,millwall,cardiff,2,0,,,2022/23
transfermarkt,E1,2022-09-03,norwich,coventry,3,0,,,2022/23
transfermarkt,E1,2022-09-03,preston,birmingham,0,1,,,2022/23
transfermarkt,E1,2022-09-03,rotherham,watford,1,1,,,2022/23
transfermarkt,E1,2022-09-03,swansea,qpr,1,0,,,2022/23
transfermarkt,F1,2022-09-03,aj auxerre,marseille,0,2,,,2022/23
transfermarkt,F1,2022-09-03,fc nantes,psg,0,3,,,2022/23
transfermarkt,F1,2022-09-03,lyon,angers sco,5,0,,,2022/23
transfermarkt,I1,2022-09-03,ac milan,inter,3,2,,,2022/23
transfermarkt,I1,2022-09-03,fiorentina,juventus,1,1,,,2022/23
transfermarkt,I1,2022-09-03,lazio,napoli,1,2,,,2022/23
transfermarkt,N1,2022-09-03,ajax,sc cambuur,4,0,,,2022/23
transfermarkt,N1,2022-09-03,fc twente,psv,2,1,,,2022/23
transfermarkt,N1,2022-09-03,go ahead eagles,feyenoord,3,4,,,2022/23
transfermarkt,N1,2022-09-03,sparta r.,fc volendam,4,0,,,2022/23
transfermarkt,P1,2022-09-03,braga,vit. guimarães,1,0,,,2022/23
transfermarkt,P1,2022-09-03,gil vicente,porto,0,2,,,2022/23
transfermarkt,SP1,2022-09-03,rcd mallorca,girona,1,1,,,2022/23
transfermarkt,SP1,2022-09-03,real madrid,real betis,2,1,,,2022/23
transfermarkt,SP1,2022-09-03,real sociedad,atlético,1,1,,,2022/23
transfermarkt,SP1,2022-09-03,sevilla fc,barcelona,0,3,,,2022/23
transfermarkt,D1,2022-09-04,augsburg,hertha bsc,0,2,,,2022/23
transfermarkt,D1,2022-09-04,mönchengladbach,mainz,0,1,,,2022/23
transfermarkt,E0,2022-09-04,brighton,leicester,5,2,,,2022/23
transfermarkt,E0,2022-09-04,man utd,arsenal,3,1,,,2022/23
transfermarkt,E1,2022-09-04,huddersfield,blackpool,0,1,,,2022/23
transfermarkt,E1,2022-09-04,hull city,sheff utd,0,2,,,2022/23
transfermarkt,E1,2022-09-04,reading,stoke city,2,1,,,2022/23
transfermarkt,F1,2022-09-04,ac ajaccio,fc lorient,0,1,,,2022/23
transfermarkt,F1,2022-09-04,clermont foot,toulouse,2,0,,,2022/23
transfermarkt,F1,2022-09-04,montpellier,lille,1,3,,,2022/23
transfermarkt,F1,2022-09-04,nice,monaco,0,1,,,2022/23
transfermarkt,F1,2022-09-04,stade brestois,r. strasbourg,1,1,,,2022/23
transfermarkt,F1,2022-09-04,stade reims,lens,1,1,,,2022/23
transfermarkt,F1,2022-09-04,troyes,stade rennais,1,1,,,2022/23
transfermarkt,I1,2022-09-04,cremonese,sassuolo,0,0,,,2022/23
transfermarkt,I1,2022-09-04,hellas verona,sampdoria,2,1,,,2022/23
transfermarkt,I1,2022-09-04,spezia calcio,bologna,2,2,,,2022/23
transfermarkt,I1,2022-09-04,udinese,roma,4,0,,,2022/23
transfermarkt,N1,2022-09-04,fc emmen,az alkmaar,0,3,,,2022/23
transfermarkt,N1,2022-09-04,fc groningen,vitesse,0,1,,,2022/23
transfermarkt,N1,2022-09-04,heerenveen,nec nijmegen,0,0,,,2022/23
transfermarkt,N1,2022-09-04,rkc waalwijk,excelsior,5,2,,,2022/23
transfermarkt,P1,2022-09-04,casa pia,arouca,0,0,,,2022/23
transfermarkt,P1,2022-09-04,portimonense,famalicão,1,0,,,2022/23
transfermarkt,P1,2022-09-04,santa clara,marítimo,2,1,,,2022/23
transfermarkt,SP1,2022-09-04,athletic club,espanyol,0,1,,,2022/23
transfermarkt,SP1,2022-09-04,ca osasuna,rayo vallecano,2,1,,,2022/23
transfermarkt,SP1,2022-09-04,valencia,getafe,5,1,,,2022/23
transfermarkt,SP1,2022-09-04,villarreal,elche cf,4,0,,,2022/23
transfermarkt,E1,2022-09-05,middlesbrough,sunderland,1,0,,,2022/23
transfermarkt,I1,2022-09-05,monza,atalanta,0,2,,,2022/23
transfermarkt,I1,2022-09-05,salernitana,fc empoli,2,2,,,2022/23
transfermarkt,I1,2022-09-05,torino,lecce,1,0,,,2022/23
transfermarkt,P1,2022-09-05,boavista,paços ferreira,1,0,,,2022/23
transfermarkt,P1,2022-09-05,chaves,rio ave,1,1,,,2022/23
transfermarkt,SP1,2022-09-05,real valladolid,ud almería,1,0,,,2022/23
transfermarkt,F1,2022-09-07,fc lorient,lyon,3,1,,,2022/23
transfermarkt,D1,2022-09-09,werder bremen,augsburg,0,1,,,2022/23
transfermarkt,F1,2022-09-09,lens,troyes,1,0,,,2022/23
transfermarkt,N1,2022-09-09,fc volendam,go ahead eagles,2,3,,,2022/23
transfermarkt,P1,2022-09-09,vit. guimarães,santa clara,1,0,,,2022/23
transfermarkt,SP1,2022-09-09,girona,real valladolid,2,1,,,2022/23
transfermarkt,D1,2022-09-10,bayern munich,stuttgart,2,2,,,2022/23
transfermarkt,D1,2022-09-10,fc schalke 04,vfl bochum,3,1,,,2022/23
transfermarkt,D1,2022-09-10,frankfurt,wolfsburg,0,1,,,2022/23
transfermarkt,D1,2022-09-10,hertha bsc,leverkusen,2,2,,,2022/23
transfermarkt,D1,2022-09-10,hoffenheim,mainz,4,1,,,2022/23
transfermarkt,D1,2022-09-10,leipzig,dortmund,3,0,,,2022/23
transfermarkt,F1,2022-09-10,marseille,lille,2,1,,,2022/23
transfermarkt,F1,2022-09-10,psg,stade brestois,1,0,,,2022/23
transfermarkt,I1,2022-09-10,inter,torino,1,0,,,2022/23
transfermarkt,I1,2022-09-10,napoli,spezia calcio,1,0,,,2022/23
transfermarkt,I1,2022-09-10,sampdoria,ac milan,1,2,,,2022/23
transfermarkt,N1,2022-09-10,ajax,heerenveen,5,0,,,2022/23
transfermarkt,N1,2022-09-10,excelsior,fc emmen,2,1,,,2022/23
transfermarkt,N1,2022-09-10,nec nijmegen,fortuna sittard,1,1,,,2022/23
transfermarkt,P1,2022-09-10,famalicão,benfica,0,1,,,2022/23
transfermarkt,P1,2022-09-10,porto,chaves,3,0,,,2022/23
transfermarkt,P1,2022-09-10,sporting,portimonense,4,0,,,2022/23
transfermarkt,SP1,2022-09-10,atlético,celta de vigo,4,1,,,2022/23
transfermarkt,SP1,2022-09-10,cádiz cf,barcelona,0,4,,,2022/23
transfermarkt,SP1,2022-09-10,espanyol,sevilla fc,2,3,,,2022/23
transfermarkt,SP1,2022-09-10,rayo vallecano,valencia,2,1,,,2022/23
transfermarkt,D1,2022-09-11,1.fc köln,union berlin,0,1,,,2022/23
transfermarkt,D1,2022-09-11,freiburg,mönchengladbach,0,0,,,2022/23
transfermarkt,F1,2022-09-11,ac ajaccio,nice,0,1,,,2022/23
transfermarkt,F1,2022-09-11,angers sco,montpellier,2,1,,,2022/23
transfermarkt,F1,2022-09-11,fc lorient,fc nantes,3,2,,,2022/23
transfermarkt,F1,2022-09-11,monaco,lyon,2,1,,,2022/23
transfermarkt,F1,2022-09-11,r. strasbourg,clermont foot,0,0,,,2022/23
transfermarkt,F1,2022-09-11,stade rennais,aj auxerre,5,0,,,2022/23
transfermarkt,F1,2022-09-11,toulouse,stade reims,1,0,,,2022/23
transfermarkt,I1,2022-09-11,atalanta,cremonese,1,1,,,2022/23
transfermarkt,I1,2022-09-11,bologna,fiorentina,2,1,,,2022/23
transfermarkt,I1,2022-09-11,juventus,salernitana,2,2,,,2022/23
transfermarkt,I1,2022-09-11,lazio,hellas verona,2,0,,,2022/23
transfermarkt,I1,2022-09-11,lecce,monza,1,1,,,2022/23
transfermarkt,I1,2022-09-11,sassuolo,udinese,1,3,,,2022/23
transfermarkt,N1,2022-09-11,az alkmaar,fc twente,1,1,,,2022/23
transfermarkt,N1,2022-09-11,feyenoord,sparta r.,3,0,,,2022/23
transfermarkt,N1,2022-09-11,psv,rkc waalwijk,1,0,,,2022/23
transfermarkt,N1,2022-09-11,sc cambuur,fc groningen,0,1,,,2022/23
transfermarkt,N1,2022-09-11,utrecht,vitesse,1,0,,,2022/23
transfermarkt,P1,2022-09-11,arouca,boavista,1,2,,,2022/23
transfermarkt,P1,2022-09-11,marítimo,gil vicente,1,2,,,2022/23
transfermarkt,P1,2022-09-11,paços ferreira,casa pia,2,3,,,2022/23
transfermarkt,P1,2022-09-11,rio ave,braga,2,3,,,2022/23
transfermarkt,SP1,2022-09-11,elche cf,athletic club,1,4,,,2022/23
transfermarkt,SP1,2022-09-11,getafe,real sociedad,2,1,,,2022/23
transfermarkt,SP1,2022-09-11,real betis,villarreal,1,0,,,2022/23
transfermarkt,SP1,2022-09-11,real madrid,rcd mallorca,4,1,,,2022/23
transfermarkt,I1,2022-09-12,fc empoli,roma,1,2,,,2022/23
transfermarkt,P1,2022-09-12,vizela,estoril,0,1,,,2022/23
transfermarkt,SP1,2022-09-12,ud almería,ca osasuna,0,1,,,2022/23
transfermarkt,E1,2022-09-13,blackburn,watford,2,0,,,2022/23
transfermarkt,E1,2022-09-13,huddersfield,wigan,1,2,,,2022/23
transfermarkt,E1,2022-09-13,hull city,stoke city,0,3,,,2022/23
transfermarkt,E1,2022-09-13,middlesbrough,cardiff,2,3,,,2022/23
transfermarkt,E1,2022-09-13,preston,burnley,1,1,,,2022/23
transfermarkt,E1,2022-09-13,swansea,sheff utd,0,1,,,2022/23
transfermarkt,E1,2022-09-14,luton,coventry,2,2,,,2022/23
transfermarkt,E1,2022-09-14,millwall,qpr,0,2,,,2022/23
transfermarkt,E1,2022-09-14,norwich,bristol city,3,2,,,2022/23
transfermarkt,E1,2022-09-14,reading,sunderland,0,3,,,2022/23
transfermarkt,E1,2022-09-14,rotherham,blackpool,3,0,,,2022/23
transfermarkt,E1,2022-09-14,west brom,birmingham,2,3,,,2022/23
transfermarkt,D1,2022-09-16,mainz,hertha bsc,1,1,,,2022/23
transfermarkt,E0,2022-09-16,aston villa,southampton,1,0,,,2022/23
transfermarkt,E0,2022-09-16,nott'm forest,fulham,2,3,,,2022/23
transfermarkt,F1,2022-09-16,aj auxerre,fc lorient,1,3,,,2022/23
transfermarkt,I1,2022-09-16,salernitana,lecce,1,2,,,2022/23
transfermarkt,N1,2022-09-16,utrecht,nec nijmegen,0,0,,,2022/23
transfermarkt,P1,2022-09-16,portimonense,chaves,1,0,,,2022/23
transfermarkt,SP1,2022-09-16,real valladolid,cádiz cf,0,1,,,2022/23
transfermarkt,D1,2022-09-17,augsburg,bayern munich,1,0,,,2022/23
transfermarkt,D1,2022-09-17,dortmund,fc schalke 04,1,0,,,2022/23
transfermarkt,D1,2022-09-17,leverkusen,werder bremen,1,1,,,2022/23
transfermarkt,D1,2022-09-17,mönchengladbach,leipzig,3,0,,,2022/23
transfermarkt,D1,2022-09-17,stuttgart,frankfurt,1,3,,,2022/23
transfermarkt,E0,2022-09-17,newcastle,bournemouth,1,1,,,2022/23
transfermarkt,E0,2022-09-17,tottenham,leicester,6,2,,,2022/23
transfermarkt,E0,2022-09-17,wolves,man city,0,3,,,2022/23
transfermarkt,E1,2022-09-17,birmingham,coventry,0,0,,,2022/23
transfermarkt,E1,2022-09-17,burnley,bristol city,2,1,,,2022/23
transfermarkt,E1,2022-09-17,huddersfield,cardiff,1,0,,,2022/23
transfermarkt,E1,2022-09-17,luton,blackburn,2,0,,,2022/23
transfermarkt,E1,2022-09-17,middlesbrough,rotherham,0,0,,,2022/23
transfermarkt,E1,2022-09-17,millwall,blackpool,2,1,,,2022/23
transfermarkt,E1,2022-09-17,norwich,west brom,1,1,,,2022/23
transfermarkt,E1,2022-09-17,preston,sheff utd,0,2,,,2022/23
transfermarkt,E1,2022-09-17,qpr,stoke city,0,0,,,2022/23
transfermarkt,E1,2022-09-17,swansea,hull city,3,0,,,2022/23
transfermarkt,E1,2022-09-17,watford,sunderland,2,2,,,2022/23
transfermarkt,E1,2022-09-17,wigan,reading,0,1,,,2022/23
transfermarkt,F1,2022-09-17,lille,toulouse,2,1,,,2022/23
transfermarkt,F1,2022-09-17,montpellier,r. strasbourg,2,1,,,2022/23
transfermarkt,I1,2022-09-17,bologna,fc empoli,0,1,,,2022/23
transfermarkt,I1,2022-09-17,spezia calcio,sampdoria,2,1,,,2022/23
transfermarkt,I1,2022-09-17,torino,sassuolo,0,1,,,2022/23
transfermarkt,N1,2022-09-17,fortuna sittard,excelsior,1,0,,,2022/23
transfermarkt,N1,2022-09-17,rkc waalwijk,sc cambuur,5,1,,,2022/23
transfermarkt,N1,2022-09-17,sparta r.,fc groningen,2,1,,,2022/23
transfermarkt,N1,2022-09-17,vitesse,fc volendam,1,1,,,2022/23
transfermarkt,P1,2022-09-17,boavista,sporting,2,1,,,2022/23
transfermarkt,P1,2022-09-17,estoril,porto,1,1,,,2022/23
transfermarkt,P1,2022-09-17,gil vicente,rio ave,2,2,,,2022/23
transfermarkt,P1,2022-09-17,santa clara,paços ferreira,1,1,,,2022/23
transfermarkt,SP1,2022-09-17,athletic club,rayo vallecano,3,2,,,2022/23
transfermarkt,SP1,2022-09-17,barcelona,elche cf,3,0,,,2022/23
transfermarkt,SP1,2022-09-17,rcd mallorca,ud almería,1,0,,,2022/23
transfermarkt,SP1,2022-09-17,valencia,celta de vigo,3,0,,,2022/23
transfermarkt,D1,2022-09-18,hoffenheim,freiburg,0,0,,,2022/23
transfermarkt,D1,2022-09-18,union berlin,wolfsburg,2,0,,,2022/23
transfermarkt,D1,2022-09-18,vfl bochum,1.fc köln,1,1,,,2022/23
transfermarkt,E0,2022-09-18,brentford,arsenal,0,3,,,2022/23
transfermarkt,E0,2022-09-18,everton,west ham,1,0,,,2022/23
transfermarkt,F1,2022-09-18,clermont foot,troyes,1,3,,,2022/23
transfermarkt,F1,2022-09-18,fc nantes,lens,0,0,,,2022/23
transfermarkt,F1,2022-09-18,lyon,psg,0,1,,,2022/23
transfermarkt,F1,2022-09-18,marseille,stade rennais,1,1,,,2022/23
transfermarkt,F1,2022-09-18,nice,angers sco,0,1,,,2022/23
