surface,match_date,winner,loser,score,s1_score,s1_type,s2_score,actual_tb_s2,p_hold_w,p_hold_l,tb_base,tb_adj,delta_tb,p_adj_w,p_adj_l
Grass,2024-06-17,Leylah Fernandez,Sara Sorribes Tormo,6-1 6-1,6-1,Blowout,6-1,0,0.856,0.1086,0.0009,0.0018,0.0009,0.8217,0.1108
Grass,2024-06-17,Viktorija Golubic,Camila Osorio,6-4 1-6 6-3,6-4,Normal,1-6,0,0.6182,0.6019,0.1324,0.1324,0.0,0.6182,0.6019
Grass,2024-06-17,Jessica Pegula,Donna Vekic,6-4 7-5,6-4,Normal,7-5,0,0.856,0.774,0.2202,0.2202,0.0,0.856,0.774
Grass,2024-06-17,Victoria Azarenka,Zeynep Sonmez,6-3 6-3,6-3,Normal,6-3,0,0.7165,0.4199,0.0724,0.0724,0.0,0.7165,0.4199
Grass,2024-06-17,Caroline Dolehide,Karolina Pliskova,2-6 6-3 7-6(5),2-6,Blowout,6-3,0,0.6764,0.7686,0.1578,0.1608,0.003,0.6899,0.7379
Grass,2024-06-17,Katerina Siniakova,Qinwen Zheng,6-4 6-4,6-4,Normal,6-4,0,0.8359,0.5673,0.0959,0.0959,0.0,0.8359,0.5673
Grass,2024-06-17,Marketa Vondrousova,Rebeka Masarova,6-4 6-3,6-4,Normal,6-3,0,0.856,0.7086,0.1727,0.1727,0.0,0.856,0.7086
Grass,2024-06-17,Victoria Azarenka,Maria Sakkari,6-4 6-2,6-4,Normal,6-2,0,0.9008,0.609,0.0964,0.0967,0.0003,0.9,0.609
Grass,2024-06-17,Ons Jabeur,Linda Noskova,6-7(5) 6-3 6-4,6-7,TB,6-3,0,0.851,0.7713,0.2172,0.2184,0.0012,0.7999,0.8022
Grass,2024-06-17,Jessica Pegula,Coco Gauff,7-5 7-6(2),7-5,7-5,7-6,1,0.8359,0.7414,0.1945,0.1692,-0.0254,0.861,0.7043
Grass,2024-06-17,Ajla Tomljanovic,Leylah Fernandez,1-6 6-3 6-2,1-6,Blowout,6-3,0,0.7303,0.7243,0.1693,0.1633,-0.006,0.7449,0.6954
Grass,2024-06-17,Ajla Tomljanovic,Lin Zhu,6-7(6) 6-1 6-4,6-7,TB,6-1,0,0.6631,0.4663,0.0994,0.1115,0.0121,0.6233,0.4849
Grass,2024-06-17,Jessica Pegula,Anna Kalinskaya,6-7(0) 6-4 7-6(3),6-7,TB,6-4,0,0.6902,0.659,0.1476,0.1449,-0.0026,0.6488,0.6853
Grass,2024-06-17,Yulia Putintseva,Anhelina Kalinina,6-3 6-0,6-3,Normal,6-0,0,0.9802,0.4722,0.0163,0.0387,0.0225,0.9,0.4722
Grass,2024-06-17,Anna Kalinskaya,Victoria Azarenka,6-1 6-7(3) 6-1,6-1,Blowout,6-7,1,0.8288,0.6457,0.1378,0.1489,0.0111,0.7956,0.6586
Grass,2024-06-17,Elisabetta Cocciaretto,Diana Shnaider,5-7 6-4 6-2,5-7,7-5,6-4,0,0.772,0.5633,0.11,0.1232,0.0132,0.7334,0.5802
Grass,2024-06-17,Katerina Siniakova,Emma Navarro,6-4 6-3,6-4,Normal,6-3,0,0.8985,0.678,0.1424,0.1424,0.0,0.8985,0.678
Grass,2024-06-17,Diana Shnaider,Marie Bouzkova,7-6(5) 6-3,7-6,TB,6-3,0,0.7091,0.5462,0.1151,0.0985,-0.0167,0.7374,0.5134
Grass,2024-06-17,Daria Kasatkina,Marta Kostyuk,4-6 7-6(6) 6-3,4-6,Normal,7-6,1,0.6658,0.6553,0.1442,0.1442,0.0,0.6658,0.6553
Grass,2024-06-17,Ajla Tomljanovic,Anastasia Potapova,7-6(5) 6-4,7-6,TB,6-4,0,0.8702,0.7513,0.2041,0.1642,-0.04,0.9,0.7063
Grass,2024-06-17,Anna Kalinskaya,Nao Hibino,2-6 6-4 6-2,2-6,Blowout,6-4,0,0.7763,0.7976,0.2058,0.1992,-0.0066,0.7919,0.7657
Grass,2024-06-17,Elisabetta Cocciaretto,Sloane Stephens,6-4 6-2,6-4,Normal,6-2,0,0.9029,0.5704,0.0754,0.0764,0.0011,0.9,0.5704
Grass,2024-06-17,Yulia Putintseva,Ajla Tomljanovic,6-1 7-6(8),6-1,Blowout,7-6,1,0.9051,0.5527,0.0663,0.084,0.0177,0.8689,0.5637
Grass,2024-06-17,Jessica Pegula,Katerina Siniakova,7-6(2) 3-6 6-3,7-6,TB,3-6,0,0.8296,0.6842,0.1595,0.1288,-0.0307,0.8628,0.6432
Grass,2024-06-17,Zeynep Sonmez,Arantxa Rus,3-6 6-2 6-1,3-6,Normal,6-2,0,0.884,0.585,0.0894,0.0894,0.0,0.884,0.585
Grass,2024-06-17,Anastasia Potapova,Barbora Krejcikova,6-1 6-4,6-1,Blowout,6-4,0,0.856,0.7107,0.1741,0.1834,0.0093,0.8217,0.7249
Grass,2024-06-17,Yulia Putintseva,Caroline Dolehide,6-3 6-7(2) 6-1,6-3,Normal,6-7,1,0.7651,0.5357,0.1005,0.1005,0.0,0.7651,0.5357
Grass,2024-06-17,Qinwen Zheng,Naomi Osaka,6-4 3-6 6-3,6-4,Normal,3-6,0,0.8763,0.8259,0.2715,0.2715,0.0,0.8763,0.8259
Grass,2024-06-17,Yulia Putintseva,Elisabetta Cocciaretto,6-2 6-2,6-2,Blowout,6-2,0,0.7642,0.3377,0.0371,0.0462,0.009,0.7337,0.3444
Grass,2024-06-17,Veronika Kudermetova,Liudmila Samsonova,3-6 6-4 6-4,3-6,Normal,6-4,0,0.6273,0.5793,0.1296,0.1296,0.0,0.6273,0.5793
Grass,2024-06-17,Leylah Fernandez,Viktorija Golubic,4-6 7-5 6-3,4-6,Normal,7-5,0,0.8439,0.6558,0.1407,0.1407,0.0,0.8439,0.6558
Grass,2024-06-24,Paula Badosa,Jule Niemeier,4-6 6-2 6-1,4-6,Normal,6-2,0,0.8144,0.5786,0.107,0.107,0.0,0.8144,0.5786
Grass,2024-06-24,Katie Boulter,Petra Martic,6-1 7-6(8),6-1,Blowout,7-6,1,0.7753,0.543,0.101,0.1118,0.0108,0.7443,0.5539
Grass,2024-06-24,Karolina Muchova,Magda Linette,6-4 6-1,6-4,Normal,6-1,0,0.8176,0.5462,0.0915,0.0915,0.0,0.8176,0.5462
Grass,2024-06-24,Harriet Dart,Marie Bouzkova,7-5 6-7(7) 6-4,7-5,7-5,6-7,1,0.598,0.5667,0.1276,0.1231,-0.0045,0.6159,0.5383
Grass,2024-06-24,Magda Linette,Anastasia Pavlyuchenkova,1-6 7-6(4) 6-4,1-6,Blowout,7-6,1,0.7772,0.8027,0.2079,0.2016,-0.0062,0.7927,0.7706
Grass,2024-06-24,Anhelina Kalinina,Sorana Cirstea,6-3 6-2,6-3,Normal,6-2,0,0.9104,0.5983,0.0868,0.0907,0.0039,0.9,0.5983
Grass,2024-06-24,Emma Raducanu,Sloane Stephens,6-4 6-0,6-4,Normal,6-0,0,0.8451,0.2565,0.0095,0.0095,0.0,0.8451,0.2565
Grass,2024-06-24,Daria Kasatkina,Yue Yuan,3-6 6-4 6-0,3-6,Normal,6-4,0,0.7124,0.3436,0.0513,0.0513,0.0,0.7124,0.3436
Grass,2024-06-24,Leylah Fernandez,Barbora Krejcikova,6-2 3-6 6-2,6-2,Blowout,3-6,0,0.9299,0.6603,0.1183,0.1408,0.0224,0.8927,0.6735
Grass,2024-06-24,Emma Navarro,Jaqueline Cristian,6-3 6-1,6-3,Normal,6-1,0,0.8914,0.3925,0.0218,0.0218,0.0,0.8914,0.3925
Grass,2024-06-24,Ashlyn Krueger,Viktorija Golubic,6-1 6-7(7) 7-5,6-1,Blowout,6-7,1,0.7094,0.4367,0.0795,0.0893,0.0097,0.681,0.4454
Grass,2024-06-24,Emma Navarro,Peyton Stearns,6-4 6-1,6-4,Normal,6-1,0,0.957,0.5542,0.047,0.0689,0.0219,0.9,0.5542
Grass,2024-06-24,Katerina Siniakova,Liudmila Samsonova,6-3 6-7(3) 6-3,6-3,Normal,6-7,1,0.7357,0.6766,0.1563,0.1563,0.0,0.7357,0.6766
Grass,2024-06-24,Paula Badosa,Arantxa Rus,6-4 6-1,6-4,Normal,6-1,0,0.9076,0.5236,0.0535,0.0561,0.0026,0.9,0.5236
Grass,2024-06-24,Elise Mertens,Yuriko Miyazaki,6-1 6-2,6-1,Blowout,6-2,0,0.856,0.2331,0.0064,0.01,0.0037,0.8217,0.2378
Grass,2024-06-24,Diana Shnaider,Angelique Kerber,7-5 6-3,7-5,7-5,6-3,0,0.9029,0.606,0.0939,0.079,-0.0149,0.9,0.5757
Grass,2024-06-24,Emma Raducanu,Jessica Pegula,4-6 7-6(6) 7-5,4-6,Normal,7-6,1,0.6672,0.6527,0.1439,0.1439,0.0,0.6672,0.6527
Grass,2024-06-24,Anna Blinkova,Beatriz Haddad Maia,6-3 7-5,6-3,Normal,7-5,0,0.7357,0.5,0.0941,0.0941,0.0,0.7357,0.5
Grass,2024-06-24,Dayana Yastremska,Mirra Andreeva,4-6 6-4 6-3,4-6,Normal,6-4,0,0.8902,0.8222,0.2746,0.2746,0.0,0.8902,0.8222
Grass,2024-06-24,Jule Niemeier,Maria Sakkari,2-6 6-2 7-6(4),2-6,Blowout,6-2,0,0.7134,0.634,0.1423,0.1337,-0.0086,0.7276,0.6086
Grass,2024-06-24,Donna Vekic,Ekaterina Alexandrova,6-4 3-6 6-3,6-4,Normal,3-6,0,0.9322,0.8163,0.2834,0.2722,-0.0112,0.9,0.8163
Grass,2024-06-24,Jelena Ostapenko,Greet Minnen,7-6(3) 6-1,7-6,TB,6-1,0,0.7201,0.322,0.0438,0.0325,-0.0112,0.7489,0.3027
Grass,2024-06-24,Daria Kasatkina,Xin Yu Wang,6-4 6-2,6-4,Normal,6-2,0,0.5176,0.2799,0.0917,0.0917,0.0,0.5176,0.2799
Grass,2024-06-24,Caroline Wozniacki,Veronika Kudermetova,6-2 6-4,6-2,Blowout,6-4,0,0.9008,0.4781,0.0402,0.0541,0.0139,0.8648,0.4876
Grass,2024-06-24,Diana Shnaider,Dayana Yastremska,6-2 6-2,6-2,Blowout,6-2,0,0.9134,0.5613,0.0671,0.0856,0.0184,0.8769,0.5725
Grass,2024-06-24,Donna Vekic,Viktoriya Tomova,6-0 7-6(6),6-0,Blowout,7-6,1,0.8261,0.5655,0.0978,0.1112,0.0134,0.7931,0.5768
Grass,2024-06-24,Madison Keys,Anhelina Kalinina,7-6(5) 6-1,7-6,TB,6-1,0,0.856,0.7149,0.1769,0.1404,-0.0366,0.8902,0.672
Grass,2024-06-24,Diana Shnaider,Emma Navarro,7-5 2-6 6-3,7-5,7-5,2-6,0,0.6759,0.7107,0.1537,0.1518,-0.002,0.6961,0.6751
Grass,2024-06-24,Linda Noskova,Taylor Townsend,7-5 6-1,7-5,7-5,6-1,0,0.804,0.6193,0.1286,0.1081,-0.0205,0.8281,0.5883
Grass,2024-06-24,Leylah Fernandez,Harriet Dart,6-2 6-1,6-2,Blowout,6-1,0,0.9092,0.2921,0.0063,0.0107,0.0044,0.8729,0.2979
Grass,2024-06-24,Diana Shnaider,Donna Vekic,6-3 2-6 6-3,6-3,Normal,2-6,0,0.6824,0.8412,0.1572,0.1572,0.0,0.6824,0.8412
Grass,2024-06-24,Veronika Kudermetova,Diane Parry,3-6 7-5 6-1,3-6,Normal,7-5,0,0.7854,0.5684,0.1092,0.1092,0.0,0.7854,0.5684
Grass,2024-06-24,Daria Kasatkina,Emma Raducanu,6-2 6-2,6-2,Blowout,6-2,0,0.7519,0.3377,0.04,0.0492,0.0091,0.7218,0.3444
Grass,2024-06-24,Leylah Fernandez,Ashlyn Krueger,6-2 6-1,6-2,Blowout,6-1,0,0.8176,0.3952,0.039,0.0493,0.0104,0.7849,0.4031
Grass,2024-06-24,Viktoriya Tomova,Linda Noskova,6-4 6-2,6-4,Normal,6-2,0,0.8797,0.6668,0.1396,0.1396,0.0,0.8797,0.6668
Grass,2024-06-24,Peyton Stearns,Julia Stusek,6-2 7-5,6-2,Blowout,7-5,0,0.9766,0.6919,0.123,0.1637,0.0408,0.9,0.7058
Grass,2024-06-24,Diana Shnaider,Paula Badosa,6-3 7-6(3),6-3,Normal,7-6,1,0.7303,0.6393,0.144,0.144,0.0,0.7303,0.6393
Grass,2024-06-24,Jasmine Paolini,Katie Boulter,6-1 7-6(0),6-1,Blowout,7-6,1,0.884,0.6031,0.0991,0.1165,0.0174,0.8486,0.6152
Grass,2024-06-24,Daria Kasatkina,Leylah Fernandez,6-3 6-4,6-3,Normal,6-4,0,0.6807,0.4808,0.1,0.1,0.0,0.6807,0.4808
Grass,2024-06-24,Liudmila Samsonova,Sara Sorribes Tormo,6-3 6-1,6-3,Normal,6-1,0,0.8955,0.3427,0.0131,0.0131,0.0,0.8955,0.3427
Grass,2024-06-24,Daria Kasatkina,Jasmine Paolini,3-6 7-5 6-3,3-6,Normal,7-5,0,0.7482,0.6391,0.1434,0.1434,0.0,0.7482,0.6391
Grass,2024-06-24,Harriet Dart,Sofia Kenin,6-3 6-7(3) 6-0,6-3,Normal,6-7,1,0.6468,0.4331,0.0938,0.0938,0.0,0.6468,0.4331
Grass,2024-06-24,Viktoriya Tomova,Tatjana Maria,6-1 6-3,6-1,Blowout,6-3,0,0.774,0.4722,0.0745,0.0859,0.0114,0.7431,0.4817
Grass,2024-06-24,Donna Vekic,Lucia Bronzetti,6-3 6-4,6-3,Normal,6-4,0,0.856,0.4829,0.0551,0.0551,0.0,0.856,0.4829
Grass,2024-06-24,Viktoriya Tomova,Anna Blinkova,2-6 6-1 7-6(9),2-6,Blowout,6-1,0,0.7193,0.6434,0.1452,0.1365,-0.0088,0.7337,0.6177
Grass,2024-06-24,Katerina Siniakova,Clara Burel,6-3 6-7(7) 6-1,6-3,Normal,6-7,1,0.6931,0.4032,0.0735,0.0735,0.0,0.6931,0.4032
Grass,2024-06-24,Anna Blinkova,Bianca Andreescu,6-4 6-2,6-4,Normal,6-2,0,0.694,0.4114,0.0757,0.0757,0.0,0.694,0.4114
Grass,2024-06-24,Ekaterina Alexandrova,Nadia Podoroska,6-3 6-0,6-3,Normal,6-0,0,0.9405,0.4093,0.0149,0.0232,0.0083,0.9,0.4093
Grass,2024-06-24,Katie Boulter,Jelena Ostapenko,6-4 7-5,6-4,Normal,7-5,0,0.6578,0.5255,0.1164,0.1164,0.0,0.6578,0.5255
Grass,2024-06-24,Leylah Fernandez,Madison Keys,6-3 3-6 6-3,6-3,Normal,3-6,0,0.7686,0.7263,0.1777,0.1777,0.0,0.7686,0.7263
Grass,2024-06-24,Caroline Wozniacki,Elina Svitolina,6-3 6-7(4) 7-5,6-3,Normal,6-7,1,0.7173,0.5655,0.1203,0.1203,0.0,0.7173,0.5655
Grass,2024-06-24,Beatriz Haddad Maia,Tamara Korpatsch,6-1 7-6(6),6-1,Blowout,7-6,1,0.864,0.558,0.0829,0.0986,0.0157,0.8295,0.5691
Grass,2024-07-01,Elina Svitolina,Jule Niemeier,6-3 6-4,6-3,Normal,6-4,0,0.8741,0.5227,0.0644,0.0644,0.0,0.8741,0.5227
Grass,2024-07-01,Yulia Putintseva,Iga Swiatek,3-6 6-1 6-2,3-6,Normal,6-1,0,0.8043,0.6564,0.1469,0.1469,0.0,0.8043,0.6564
Grass,2024-07-01,Jessica Pegula,Ashlyn Krueger,6-2 6-0,6-2,Blowout,6-0,0,0.9782,0.3268,0.0026,0.0113,0.0086,0.9,0.3333
Grass,2024-07-01,Bianca Andreescu,Linda Noskova,6-3 7-6(5),6-3,Normal,7-6,1,0.9264,0.7976,0.2566,0.2513,-0.0052,0.9,0.7976
Grass,2024-07-01,Emma Navarro,Naomi Osaka,6-4 6-1,6-4,Normal,6-1,0,0.9533,0.6527,0.1025,0.1239,0.0215,0.9,0.6527
Grass,2024-07-01,Elena Rybakina,Caroline Wozniacki,6-0 6-1,6-0,Blowout,6-1,0,0.887,0.226,0.0037,0.0065,0.0028,0.8515,0.2305
Grass,2024-07-01,Jelena Ostapenko,Bernarda Pera,6-1 6-3,6-1,Blowout,6-3,0,0.8332,0.3143,0.0187,0.0258,0.0071,0.7999,0.3206
Grass,2024-07-01,Diana Shnaider,Sloane Stephens,6-1 6-1,6-1,Blowout,6-1,0,0.8776,0.2024,0.0031,0.0055,0.0023,0.8425,0.2065
Grass,2024-07-01,Lulu Sun,Lin Zhu,7-6(4) 7-6(6),7-6,TB,7-6,1,0.783,0.7964,0.2084,0.196,-0.0124,0.8144,0.7486
Grass,2024-07-01,Sonay Kartal,Clara Burel,6-3 5-7 6-3,6-3,Normal,5-7,0,0.7995,0.6265,0.1329,0.1329,0.0,0.7995,0.6265
Grass,2024-07-01,Emma Navarro,Diana Shnaider,2-6 6-3 6-4,2-6,Blowout,6-3,0,0.6332,0.5953,0.1322,0.1279,-0.0043,0.6459,0.5715
Grass,2024-07-01,Madison Keys,Yafan Wang,6-2 6-2,6-2,Blowout,6-2,0,0.9533,0.5329,0.0406,0.0642,0.0236,0.9,0.5435
Grass,2024-07-01,Lin Zhu,Anastasia Pavlyuchenkova,6-4 6-3,6-4,Normal,6-3,0,0.8469,0.606,0.112,0.112,0.0,0.8469,0.606
Grass,2024-07-01,Jelena Ostapenko,Yulia Putintseva,6-2 6-3,6-2,Blowout,6-3,0,0.678,0.3878,0.073,0.0823,0.0094,0.6509,0.3955
Grass,2024-07-01,Jasmine Paolini,Donna Vekic,2-6 6-4 7-6(8),2-6,Blowout,6-4,0,0.7127,0.8296,0.1764,0.1821,0.0057,0.7269,0.7965
Grass,2024-07-01,Barbora Krejcikova,Jasmine Paolini,6-2 2-6 6-4,6-2,Blowout,2-6,0,0.8809,0.7597,0.2117,0.2186,0.0069,0.8456,0.7749
Grass,2024-07-01,Daria Kasatkina,Yuriko Miyazaki,6-0 6-0,6-0,Blowout,6-0,0,0.9727,0.1086,0.0,0.0004,0.0003,0.9,0.1108
Grass,2024-07-01,Maria Sakkari,Arantxa Rus,7-5 6-3,7-5,7-5,6-3,0,0.9299,0.7642,0.2157,0.181,-0.0348,0.9,0.726
Grass,2024-07-01,Emma Raducanu,Elise Mertens,6-1 6-2,6-1,Blowout,6-2,0,0.9168,0.5266,0.0515,0.0683,0.0168,0.8802,0.5371
Grass,2024-07-01,Lulu Sun,Yuliia Starodubtseva,4-6 6-3 6-2,4-6,Normal,6-3,0,0.8367,0.6294,0.1272,0.1272,0.0,0.8367,0.6294
Grass,2024-07-01,Anna Kalinskaya,Liudmila Samsonova,7-6(4) 6-2,7-6,TB,6-2,0,0.9313,0.6972,0.1475,0.1258,-0.0217,0.9,0.6554
Grass,2024-07-01,Marta Kostyuk,Daria Saville,4-6 7-6(2) 6-4,4-6,Normal,7-6,1,0.5507,0.5107,0.1226,0.1226,0.0,0.5507,0.5107
Grass,2024-07-01,Elina Svitolina,Ons Jabeur,6-1 7-6(4),6-1,Blowout,7-6,1,0.9299,0.7976,0.2571,0.2663,0.0093,0.8927,0.8135
Grass,2024-07-01,Jasmine Paolini,Emma Navarro,6-2 6-1,6-2,Blowout,6-1,0,0.8247,0.2287,0.0088,0.0131,0.0043,0.7917,0.2333
Grass,2024-07-01,Xin Yu Wang,Harriet Dart,2-6 7-5 6-3,2-6,Blowout,7-5,0,0.5629,0.5679,0.1263,0.1252,-0.0012,0.5741,0.5452
Grass,2024-07-01,Jasmine Paolini,Bianca Andreescu,7-6(4) 6-1,7-6,TB,6-1,0,0.8732,0.5575,0.0797,0.0563,-0.0234,0.9,0.5241
Grass,2024-07-01,Elina Svitolina,Xin Yu Wang,6-2 6-1,6-2,Blowout,6-1,0,0.9451,0.401,0.0128,0.0232,0.0103,0.9,0.409
Grass,2024-07-01,Coco Gauff,Anca Alexia Todoni,6-2 6-1,6-2,Blowout,6-1,0,0.9033,0.4082,0.0223,0.0323,0.0101,0.8672,0.4163
Grass,2024-07-01,Xin Yu Wang,Jessica Pegula,6-4 6-7(7) 6-1,6-4,Normal,6-7,1,0.7232,0.5471,0.1131,0.1131,0.0,0.7232,0.5471
Grass,2024-07-01,Elina Avanesyan,Anhelina Kalinina,6-2 6-3,6-2,Blowout,6-3,0,0.6999,0.3499,0.0563,0.0658,0.0095,0.672,0.3569
Grass,2024-07-01,Dayana Yastremska,Varvara Gracheva,3-6 6-4 7-6(5),3-6,Normal,6-4,0,0.6491,0.6762,0.1442,0.1442,0.0,0.6491,0.6762
Grass,2024-07-01,Linda Noskova,Sara Errani,7-6(3) 6-1,7-6,TB,6-1,0,0.7713,0.394,0.0502,0.0363,-0.0139,0.8022,0.3704
Grass,2024-07-01,Coco Gauff,Sonay Kartal,6-4 6-0,6-4,Normal,6-0,0,0.9396,0.3473,0.0077,0.013,0.0053,0.9,0.3473
Grass,2024-07-01,Paula Badosa,Daria Kasatkina,7-6(6) 4-6 6-4,7-6,TB,4-6,0,0.6985,0.6902,0.1553,0.147,-0.0083,0.7264,0.6488
Grass,2024-07-01,Emma Navarro,Coco Gauff,6-4 6-3,6-4,Normal,6-3,0,0.8115,0.7201,0.1801,0.1801,0.0,0.8115,0.7201
Grass,2024-07-01,Harriet Dart,Katie Boulter,4-6 6-1 7-6(8),4-6,Normal,6-1,0,0.7976,0.6705,0.1545,0.1545,0.0,0.7976,0.6705
Grass,2024-07-01,Lulu Sun,Emma Raducanu,6-2 5-7 6-2,6-2,Blowout,5-7,0,0.7759,0.5935,0.1219,0.1311,0.0091,0.7448,0.6054
Grass,2024-07-01,Donna Vekic,Paula Badosa,6-2 1-6 6-4,6-2,Blowout,1-6,0,0.7466,0.7107,0.1685,0.1662,-0.0023,0.7167,0.7249
Grass,2024-07-01,Liudmila Samsonova,Elina Avanesyan,6-3 6-3,6-3,Normal,6-3,0,0.7504,0.4538,0.0745,0.0745,0.0,0.7504,0.4538
Grass,2024-07-01,Ons Jabeur,Robin Montgomery,6-1 7-5,6-1,Blowout,7-5,0,0.9686,0.6014,0.0632,0.0993,0.036,0.9,0.6135
Grass,2024-07-01,Madison Keys,Marta Kostyuk,6-4 6-3,6-4,Normal,6-3,0,0.8896,0.6122,0.1023,0.1023,0.0,0.8896,0.6122
Grass,2024-07-01,Marie Bouzkova,Julia Riera,6-2 6-1,6-2,Blowout,6-1,0,0.6902,0.1969,0.0231,0.0294,0.0063,0.6626,0.2009
Grass,2024-07-01,Harriet Dart,Zhuoxuan Bai,6-4 6-0,6-4,Normal,6-0,0,0.8654,0.4764,0.0501,0.0501,0.0,0.8654,0.4764
Grass,2024-07-01,Donna Vekic,Dayana Yastremska,7-6(4) 6-7(3) 6-1,7-6,TB,6-7,1,0.8365,0.6757,0.1537,0.122,-0.0317,0.87,0.6352
Grass,2024-07-01,Ons Jabeur,Moyuka Uchijima,6-3 6-1,6-3,Normal,6-1,0,0.9921,0.5,0.0181,0.0475,0.0295,0.9,0.5
Grass,2024-07-01,Donna Vekic,Erika Andreeva,6-2 6-3,6-2,Blowout,6-3,0,0.8776,0.4538,0.0396,0.0522,0.0126,0.8425,0.4629
Grass,2024-07-01,Barbora Krejcikova,Elena Rybakina,3-6 6-3 6-4,3-6,Normal,6-3,0,0.7107,0.7107,0.1619,0.1619,0.0,0.7107,0.7107
Grass,2024-07-01,Danielle Collins,Beatriz Haddad Maia,6-4 6-4,6-4,Normal,6-4,0,0.6249,0.5,0.1146,0.1146,0.0,0.6249,0.5
Grass,2024-07-01,Anna Kalinskaya,Panna Udvardy,6-3 6-2,6-3,Normal,6-2,0,0.9029,0.6527,0.123,0.1239,0.001,0.9,0.6527
Grass,2024-07-01,Liudmila Samsonova,Rebeka Masarova,6-3 4-6 6-2,6-3,Normal,4-6,0,0.9092,0.6335,0.108,0.1114,0.0034,0.9,0.6335
Grass,2024-07-01,Robin Montgomery,Olivia Gadecki,6-4 6-4,6-4,Normal,6-4,0,0.7854,0.7854,0.2052,0.2052,0.0,0.7854,0.7854
Grass,2024-07-01,Jule Niemeier,Viktorija Golubic,6-2 6-1,6-2,Blowout,6-1,0,0.8266,0.3187,0.0205,0.028,0.0075,0.7935,0.325
Grass,2024-07-01,Leylah Fernandez,Lucia Bronzetti,6-4 6-3,6-4,Normal,6-3,0,0.8965,0.6004,0.0931,0.0931,0.0,0.8965,0.6004
Grass,2024-07-01,Elina Svitolina,Magda Linette,7-5 6-7(9) 6-3,7-5,7-5,6-7,1,0.8473,0.6922,0.1626,0.1353,-0.0273,0.8728,0.6576
Grass,2024-07-01,Elena Rybakina,Elina Svitolina,6-3 6-2,6-3,Normal,6-2,0,0.8836,0.5266,0.0628,0.0628,0.0,0.8836,0.5266
Grass,2024-07-01,Paula Badosa,Brenda Fruhvirtova,6-4 6-2,6-4,Normal,6-2,0,0.6902,0.2966,0.0448,0.0448,0.0,0.6902,0.2966
Grass,2024-07-01,Barbora Krejcikova,Jelena Ostapenko,6-4 7-6(4),6-4,Normal,7-6,1,0.9215,0.6999,0.1531,0.159,0.0059,0.9,0.6999
Grass,2024-07-01,Emma Raducanu,Maria Sakkari,6-2 6-3,6-2,Blowout,6-3,0,0.8473,0.5403,0.0802,0.0948,0.0146,0.8134,0.5511
Grass,2024-07-01,Donna Vekic,Lulu Sun,5-7 6-4 6-1,5-7,7-5,6-4,0,0.9396,0.7094,0.1556,0.186,0.0304,0.8926,0.7306
Grass,2024-07-01,Laura Siegemund,Kateryna Baindl,6-4 6-1,6-4,Normal,6-1,0,0.7107,0.2815,0.0363,0.0363,0.0,0.7107,0.2815
Grass,2024-07-01,Jasmine Paolini,Greet Minnen,7-6(5) 6-2,7-6,TB,6-2,0,0.6676,0.4114,0.0826,0.0683,-0.0142,0.6943,0.3867
Grass,2024-07-01,Elena Rybakina,Elena Gabriela Ruse,6-3 6-1,6-3,Normal,6-1,0,0.9092,0.4442,0.0287,0.0311,0.0024,0.9,0.4442
Grass,2024-07-01,Maria Sakkari,Mccartney Kessler,6-3 6-1,6-3,Normal,6-1,0,0.7854,0.2556,0.017,0.017,0.0,0.7854,0.2556
Grass,2024-07-01,Emma Raducanu,Renata Zarazua,7-6(0) 6-3,7-6,TB,6-3,0,0.8491,0.762,0.2101,0.1753,-0.0348,0.8831,0.7163
Grass,2024-07-01,Daria Kasatkina,Shuai Zhang,6-3 6-0,6-3,Normal,6-0,0,0.809,0.3836,0.038,0.038,0.0,0.809,0.3836
Grass,2024-07-01,Caroline Wozniacki,Alycia Parks,6-2 6-0,6-2,Blowout,6-0,0,0.9385,0.1704,0.0005,0.0013,0.0008,0.9,0.1738
Grass,2024-07-01,Iga Swiatek,Sofia Kenin,6-3 6-4,6-3,Normal,6-4,0,0.922,0.6732,0.1311,0.1385,0.0073,0.9,0.6732
Grass,2024-07-01,Petra Martic,Francesca Jones,3-6 6-1 6-2,3-6,Normal,6-1,0,0.7263,0.6507,0.1476,0.1476,0.0,0.7263,0.6507
Grass,2024-07-01,Yulia Putintseva,Angelique Kerber,7-5 6-3,7-5,7-5,6-3,0,0.8759,0.6842,0.1526,0.1221,-0.0304,0.9,0.65
Grass,2024-07-01,Caroline Garcia,Anna Blinkova,6-4 7-5,6-4,Normal,7-5,0,0.6401,0.4653,0.1038,0.1038,0.0,0.6401,0.4653
Grass,2024-07-01,Bernarda Pera,Anastasia Potapova,6-7(4) 6-4 7-6(6),6-7,TB,6-4,0,0.7592,0.7522,0.1847,0.1744,-0.0103,0.7137,0.7823
Grass,2024-07-01,Daria Snigur,Oceane Dodin,6-4 6-0,6-4,Normal,6-0,0,0.8176,0.3043,0.0196,0.0196,0.0,0.8176,0.3043
Grass,2024-07-01,Katerina Siniakova,Marina Stakusic,6-4 6-2,6-4,Normal,6-2,0,0.8137,0.548,0.0934,0.0934,0.0,0.8137,0.548
Grass,2024-07-01,Dalma Galfi,Mayar Sherif,6-1 6-2,6-1,Blowout,6-2,0,0.9316,0.4434,0.0229,0.0347,0.0117,0.8944,0.4522
