event_id,match_date,player_a,player_b,short_a,short_b,winner_side,winner_name,loser_name,score,round,sets_a,sets_b,set1_games,tournament,surface,slug
0x5sD17F,2026-06-06,Nikola Bartunkova,Ashlyn Krueger,Bartunkova N.,Krueger A.,A,Nikola Bartunkova,Ashlyn Krueger,6-4 7-6,SF,"[6, 7]","[4, 6]",10,Birmingham,Grass,birmingham
beovguwJ,2026-06-06,Alexandra Eala,Rebeka Masarova,Eala A.,Masarova R.,A,Alexandra Eala,Rebeka Masarova,6-2 4-6 6-3,SF,"[6, 4, 6]","[2, 6, 3]",8,Birmingham,Grass,birmingham
6Fefof23,2026-06-05,Alexandra Eala,Mananchaya Sawangkaew,Eala A.,Sawangkaew M.,A,Alexandra Eala,Mananchaya Sawangkaew,6-3 6-2,QF,"[6, 6]","[3, 2]",9,Birmingham,Grass,birmingham
ju3800se,2026-06-05,Nikola Bartunkova,Mika Stojsavljevic,Bartunkova N.,Stojsavljevic M.,A,Nikola Bartunkova,Mika Stojsavljevic,6-4 6-7 7-6,QF,"[6, 6, 7]","[4, 7, 6]",10,Birmingham,Grass,birmingham
Eua2qYWF,2026-06-05,Rebeka Masarova,Mary Stoiana,Masarova R.,Stoiana M.,A,Rebeka Masarova,Mary Stoiana,6-4 3-6 6-0,QF,"[6, 3, 6]","[4, 6, 0]",10,Birmingham,Grass,birmingham
YPH56Die,2026-06-05,Taylah Preston,Ashlyn Krueger,Preston T.,Krueger A.,B,Ashlyn Krueger,Taylah Preston,6-2 3-6 4-6,QF,"[6, 3, 4]","[2, 6, 6]",8,Birmingham,Grass,birmingham
M5r5wmXP,2026-06-04,Nikola Bartunkova,Gabriela Knutson,Bartunkova N.,Knutson G.,A,Nikola Bartunkova,Gabriela Knutson,6-4 7-6,R16,"[6, 7]","[4, 6]",10,Birmingham,Grass,birmingham
hSPNzrYa,2026-06-04,Katie Swan,Taylah Preston,Swan K.,Preston T.,B,Taylah Preston,Katie Swan,4-6 2-6,R16,"[4, 2]","[6, 6]",10,Birmingham,Grass,birmingham
Qu03zR7b,2026-06-04,Tatjana Maria,Rebeka Masarova,Maria T.,Masarova R.,B,Rebeka Masarova,Tatjana Maria,4-6 3-6,R16,"[4, 3]","[6, 6]",10,Birmingham,Grass,birmingham
zB9gOvbe,2026-06-04,Alexandra Eala,Alina Charaeva,Eala A.,Charaeva A.,A,Alexandra Eala,Alina Charaeva,6-2 7-5,R16,"[6, 7]","[2, 5]",8,Birmingham,Grass,birmingham
U3cvLAtI,2026-06-04,Mananchaya Sawangkaew,Kayla Day,Sawangkaew M.,Day K.,A,Mananchaya Sawangkaew,Kayla Day,6-4 6-1,R16,"[6, 6]","[4, 1]",10,Birmingham,Grass,birmingham
GpabqMjT,2026-06-04,Celine Naef,Mary Stoiana,Naef C.,Stoiana M.,B,Mary Stoiana,Celine Naef,5-7 6-2 6-7,R16,"[5, 6, 6]","[7, 2, 7]",12,Birmingham,Grass,birmingham
UZP1haTq,2026-06-04,Ashlyn Krueger,Janice Tjen,Krueger A.,Tjen J.,A,Ashlyn Krueger,Janice Tjen,6-1 6-3,R16,"[6, 6]","[1, 3]",7,Birmingham,Grass,birmingham
4SzP3bI7,2026-06-04,Taylah Preston,Alicia Dudeney,Preston T.,Dudeney A.,A,Taylah Preston,Alicia Dudeney,6-4 6-7 6-3,R32,"[6, 6, 6]","[4, 7, 3]",10,Birmingham,Grass,birmingham
rkpetWVg,2026-06-04,Mika Stojsavljevic,Elvina Kalieva,Stojsavljevic M.,Kalieva E.,A,Mika Stojsavljevic,Elvina Kalieva,6-4 6-7 6-2,R16,"[6, 6, 6]","[4, 7, 2]",10,Birmingham,Grass,birmingham
4nRIPuuR,2026-06-04,Ajla Tomljanovic,Katie Swan,Tomljanovic A.,Swan K.,B,Katie Swan,Ajla Tomljanovic,6-7 2-3,R32,"[6, 2]","[7, 3]",13,Birmingham,Grass,birmingham
WrrDvRff,2026-06-03,Ashlyn Krueger,Himeno Sakatsume,Krueger A.,Sakatsume H.,A,Ashlyn Krueger,Himeno Sakatsume,6-4 6-3,R32,"[6, 6]","[4, 3]",10,Birmingham,Grass,birmingham
dMNAR1AE,2026-06-03,Tatjana Maria,Linda Fruhvirtova,Maria T.,Fruhvirtova L.,A,Tatjana Maria,Linda Fruhvirtova,6-0 6-1,R32,"[6, 6]","[0, 1]",6,Birmingham,Grass,birmingham
zZavr01n,2026-06-03,Celine Naef,Maddison Inglis,Naef C.,Inglis M.,A,Celine Naef,Maddison Inglis,6-2 6-3,R32,"[6, 6]","[2, 3]",8,Birmingham,Grass,birmingham
bVq5tmQs,2026-06-02,Gabriela Knutson,Joanna Garland,Knutson G.,Garland J.,A,Gabriela Knutson,Joanna Garland,7-6 6-3,R32,"[7, 6]","[6, 3]",13,Birmingham,Grass,birmingham
p6lTzqfJ,2026-06-02,Nao Hibino,Janice Tjen,Hibino N.,Tjen J.,B,Janice Tjen,Nao Hibino,4-6 6-3 2-6,R32,"[4, 6, 2]","[6, 3, 6]",10,Birmingham,Grass,birmingham
4fF97tJr,2026-06-02,Kayla Day,De Winkel Hanne Van,Day K.,Vandewinkel H.,A,Kayla Day,De Winkel Hanne Van,7-6 6-2,R32,"[7, 6]","[6, 2]",13,Birmingham,Grass,birmingham
CKIH5Kme,2026-06-02,Mary Stoiana,Lulu Radovcic,Stoiana M.,Sun L.,A,Mary Stoiana,Lulu Radovcic,4-6 7-6 6-2,R32,"[4, 7, 6]","[6, 6, 2]",10,Birmingham,Grass,birmingham
SngZo92K,2026-06-02,Greetje Minnen,Alina Charaeva,Minnen G.,Charaeva A.,B,Alina Charaeva,Greetje Minnen,3-6 1-6,R32,"[3, 1]","[6, 6]",9,Birmingham,Grass,birmingham
0bQVEOQ8,2026-06-02,Mika Stojsavljevic,Emerson Jones,Stojsavljevic M.,Jones E.,A,Mika Stojsavljevic,Emerson Jones,3-6 6-1 7-5,R32,"[3, 6, 7]","[6, 1, 5]",9,Birmingham,Grass,birmingham
8OTwD2eL,2026-06-02,Nikola Bartunkova,Harriet Dart,Bartunkova N.,Dart H.,A,Nikola Bartunkova,Harriet Dart,3-6 6-3 7-5,R32,"[3, 6, 7]","[6, 3, 5]",9,Birmingham,Grass,birmingham
zVHlKJ2l,2026-06-02,Alexandra Eala,Priscilla Hon,Eala A.,Hon P.,A,Alexandra Eala,Priscilla Hon,6-0 6-2,R32,"[6, 6]","[0, 2]",6,Birmingham,Grass,birmingham
ra3ntvWb,2026-06-02,Rebeka Masarova,Tereza Martincova,Masarova R.,Martincova T.,A,Rebeka Masarova,Tereza Martincova,6-7 6-1 6-1,R32,"[6, 6, 6]","[7, 1, 1]",13,Birmingham,Grass,birmingham
v9oLx5P6,2026-06-01,Mananchaya Sawangkaew,Linda Klimovicova,Sawangkaew M.,Klimovicova L.,A,Mananchaya Sawangkaew,Linda Klimovicova,6-4 7-5,R32,"[6, 7]","[4, 5]",10,Birmingham,Grass,birmingham
8rGdIcX0,2026-06-01,Elvina Kalieva,Talia Gibson,Kalieva E.,Gibson T.,A,Elvina Kalieva,Talia Gibson,7-5 2-6 6-4,R32,"[7, 2, 6]","[5, 6, 4]",12,Birmingham,Grass,birmingham
AX5lXYYh,2026-05-31,Tereza Martincova,Mingge Xu,Martincova T.,Xu M.,A,Tereza Martincova,Mingge Xu,7-6 6-1,F,"[7, 6]","[6, 1]",13,Birmingham,Grass,birmingham
MiZfmoPj,2026-05-31,Rebeka Masarova,Celine Naef,Masarova R.,Naef C.,A,Rebeka Masarova,Celine Naef,4-6 6-4 6-0,F,"[4, 6, 6]","[6, 4, 0]",10,Birmingham,Grass,birmingham
dYHb69Oa,2026-05-31,Mananchaya Sawangkaew,Aoi Ito,Sawangkaew M.,Ito A.,A,Mananchaya Sawangkaew,Aoi Ito,7-6 6-3,F,"[7, 6]","[6, 3]",13,Birmingham,Grass,birmingham
SjoMoYmn,2026-05-31,Nao Hibino,Vendula Valdmannova,Hibino N.,Valdmannova V.,A,Nao Hibino,Vendula Valdmannova,6-4 6-2,F,"[6, 6]","[4, 2]",10,Birmingham,Grass,birmingham
YgF9NNw8,2026-05-31,Ashlyn Krueger,Gabriela Knutson,Krueger A.,Knutson G.,A,Ashlyn Krueger,Gabriela Knutson,6-4 7-6,F,"[6, 7]","[4, 6]",10,Birmingham,Grass,birmingham
8jjrHMre,2026-05-31,Greetje Minnen,Viktoria Kuzmova Hruncakova,Minnen G.,Hruncakova V.,A,Greetje Minnen,Viktoria Kuzmova Hruncakova,7-6 6-1,F,"[7, 6]","[6, 1]",13,Birmingham,Grass,birmingham
8hkvRTnp,2026-05-30,Amelia Rajecki,Aoi Ito,Rajecki A.,Ito A.,B,Aoi Ito,Amelia Rajecki,4-6 2-6,SF,"[4, 2]","[6, 6]",10,Birmingham,Grass,birmingham
GhNKLYA4,2026-05-30,Carol Zhao,Celine Naef,Zhao C.,Naef C.,B,Celine Naef,Carol Zhao,4-6 3-6,SF,"[4, 3]","[6, 6]",10,Birmingham,Grass,birmingham
rH4mVrGc,2026-05-30,Victoria Allen,Tereza Martincova,Allen V.,Martincova T.,B,Tereza Martincova,Victoria Allen,1-6 4-6,SF,"[1, 4]","[6, 6]",7,Birmingham,Grass,birmingham
tMRQailo,2026-05-30,Nao Hibino,Mariam Bolkvadze,Hibino N.,Bolkvadze M.,A,Nao Hibino,Mariam Bolkvadze,7-6 6-1,SF,"[7, 6]","[6, 1]",13,Birmingham,Grass,birmingham
zNJzIjAT,2026-05-30,Heather Watson,Viktoria Kuzmova Hruncakova,Watson H.,Hruncakova V.,B,Viktoria Kuzmova Hruncakova,Heather Watson,6-3 4-6 5-7,SF,"[6, 4, 5]","[3, 6, 7]",9,Birmingham,Grass,birmingham
phXVWJz3,2026-05-30,Mananchaya Sawangkaew,Yuriko Lily Miyazaki,Sawangkaew M.,Miyazaki L.,A,Mananchaya Sawangkaew,Yuriko Lily Miyazaki,6-2 6-3,SF,"[6, 6]","[2, 3]",8,Birmingham,Grass,birmingham
65A6CUXj,2026-05-30,Greetje Minnen,Jodie Burrage,Minnen G.,Burrage J.,A,Greetje Minnen,Jodie Burrage,7-6 6-7 6-1,SF,"[7, 6, 6]","[6, 7, 1]",13,Birmingham,Grass,birmingham
l6LSJCuH,2026-05-30,Peeters Anouck Vrancken,Gabriela Knutson,Vrancken Peeters A.,Knutson G.,B,Gabriela Knutson,Peeters Anouck Vrancken,6-4 4-6 2-6,SF,"[6, 4, 2]","[4, 6, 6]",10,Birmingham,Grass,birmingham
bachzYPc,2026-05-30,Sayaka Ishii,Vendula Valdmannova,Ishii S.,Valdmannova V.,B,Vendula Valdmannova,Sayaka Ishii,6-3 2-6 4-6,SF,"[6, 2, 4]","[3, 6, 6]",9,Birmingham,Grass,birmingham
GIhnP7Hd,2026-05-30,Rebeka Masarova,Emily Appleton,Masarova R.,Appleton E.,A,Rebeka Masarova,Emily Appleton,6-2 6-3,SF,"[6, 6]","[2, 3]",8,Birmingham,Grass,birmingham
6P00YBfA,2026-05-30,Mingge Xu,Kayla Cross,Xu M.,Cross K.,A,Mingge Xu,Kayla Cross,6-3 5-7 6-0,SF,"[6, 5, 6]","[3, 7, 0]",9,Birmingham,Grass,birmingham
CM38WkPM,2026-05-30,Ashlyn Krueger,Hannah Klugman,Krueger A.,Klugman H.,A,Ashlyn Krueger,Hannah Klugman,6-1 6-2,SF,"[6, 6]","[1, 2]",7,Birmingham,Grass,birmingham
rFixC0AO,2026-06-07,Gormaz Leyre Romero,Tyra Caterina Grant,Romero Gormaz L.,Grant T. C.,A,Gormaz Leyre Romero,Tyra Caterina Grant,7-5 0-6 6-2,F,"[7, 0, 6]","[5, 6, 2]",12,Foggia,Clay,foggia
zm7f0W3S,2026-06-06,Lucia Bronzetti,Gormaz Leyre Romero,Bronzetti L.,Romero Gormaz L.,B,Gormaz Leyre Romero,Lucia Bronzetti,4-6 1-6,SF,"[4, 1]","[6, 6]",10,Foggia,Clay,foggia
tWjRMUnf,2026-06-06,Tyra Caterina Grant,Darya Astakhova,Grant T. C.,Astakhova D.,A,Tyra Caterina Grant,Darya Astakhova,6-2 6-3,SF,"[6, 6]","[2, 3]",8,Foggia,Clay,foggia
SU7YKwaK,2026-06-05,Pedone Georgia,Lucia Bronzetti,Pedone G.,Bronzetti L.,B,Lucia Bronzetti,Pedone Georgia,2-6 4-6,QF,"[2, 4]","[6, 6]",8,Foggia,Clay,foggia
drDuyGm3,2026-06-05,Tyra Caterina Grant,Tatiana Pieri,Grant T. C.,Pieri T.,A,Tyra Caterina Grant,Tatiana Pieri,6-4 6-1,QF,"[6, 6]","[4, 1]",10,Foggia,Clay,foggia
Ui9Fw30f,2026-06-05,Gormaz Leyre Romero,Carole Monnet,Romero Gormaz L.,Monnet C.,A,Gormaz Leyre Romero,Carole Monnet,1-6 6-2 6-1,QF,"[1, 6, 6]","[6, 2, 1]",7,Foggia,Clay,foggia
YcXMwj5F,2026-06-05,Chloe Paquet,Darya Astakhova,Paquet C.,Astakhova D.,B,Darya Astakhova,Chloe Paquet,5-7 3-6,QF,"[5, 3]","[7, 6]",12,Foggia,Clay,foggia
jg0uCy7j,2026-06-04,Laura Mair,Lucia Bronzetti,Mair L.,Bronzetti L.,B,Lucia Bronzetti,Laura Mair,2-6 1-6,R16,"[2, 1]","[6, 6]",8,Foggia,Clay,foggia
WQxxfIQs,2026-06-04,Mayar Sherif,Pedone Georgia,Sherif M.,Pedone G.,B,Pedone Georgia,Mayar Sherif,6-2 4-6 3-6,R16,"[6, 4, 3]","[2, 6, 6]",8,Foggia,Clay,foggia
z1tkSRmo,2026-06-04,Gormaz Leyre Romero,Viola Turini,Romero Gormaz L.,Turini V.,A,Gormaz Leyre Romero,Viola Turini,6-4 6-4,R16,"[6, 6]","[4, 4]",10,Foggia,Clay,foggia
QunPyvwH,2026-06-04,Carole Monnet,Tatiana Prozorova,Monnet C.,Prozorova T.,A,Carole Monnet,Tatiana Prozorova,1-6 6-4 6-3,R16,"[1, 6, 6]","[6, 4, 3]",7,Foggia,Clay,foggia
KjFb8XdC,2026-06-03,Varvara Lepchenko,Tyra Caterina Grant,Lepchenko V.,Grant T. C.,B,Tyra Caterina Grant,Varvara Lepchenko,6-7 6-2 2-6,R16,"[6, 6, 2]","[7, 2, 6]",13,Foggia,Clay,foggia
KQFvKBqB,2026-06-03,Chloe Paquet,Nika Radisic,Paquet C.,Radisic N.,A,Chloe Paquet,Nika Radisic,6-3 6-3,R16,"[6, 6]","[3, 3]",9,Foggia,Clay,foggia
pxBHDDuT,2026-06-03,Tatiana Pieri,Sofia Costoulas,Pieri T.,Costoulas S.,B,Sofia Costoulas,Tatiana Pieri,1-6 2-3,R16,"[1, 2]","[6, 3]",7,Foggia,Clay,foggia
jNBewigf,2026-06-03,Laura Mair,Yiming Dang,Mair L.,Dang Y.,A,Laura Mair,Yiming Dang,2-6 6-4 6-3,R32,"[2, 6, 6]","[6, 4, 3]",8,Foggia,Clay,foggia
23bH8ul3,2026-06-03,Darya Astakhova,Lisa Pigato,Astakhova D.,Pigato L.,A,Darya Astakhova,Lisa Pigato,6-3 2-6 6-3,R16,"[6, 2, 6]","[3, 6, 3]",9,Foggia,Clay,foggia
zHxD7pD5,2026-06-02,Vittoria Paganetti,Lucia Bronzetti,Paganetti V.,Bronzetti L.,B,Lucia Bronzetti,Vittoria Paganetti,1-6 0-6,R32,"[1, 0]","[6, 6]",7,Foggia,Clay,foggia
6JJxO5cn,2026-06-02,Gormaz Leyre Romero,Xiaodi You,Romero Gormaz L.,You X.,A,Gormaz Leyre Romero,Xiaodi You,6-1 6-7 6-0,R32,"[6, 6, 6]","[1, 7, 0]",7,Foggia,Clay,foggia
2m0QYMB4,2026-06-02,Lisa Zaar,Tyra Caterina Grant,Zaar L.,Grant T. C.,B,Tyra Caterina Grant,Lisa Zaar,6-3 3-6 3-6,R32,"[6, 3, 3]","[3, 6, 6]",9,Foggia,Clay,foggia
OzA3yVN6,2026-06-02,Miriana Tona,Viola Turini,Tona M.,Turini V.,B,Viola Turini,Miriana Tona,3-6 2-6,R32,"[3, 2]","[6, 6]",9,Foggia,Clay,foggia
23v596rg,2026-06-02,Mayar Sherif,Cirez Carlota Martinez,Sherif M.,Martinez Cirez C.,A,Mayar Sherif,Cirez Carlota Martinez,6-0 6-3,R32,"[6, 6]","[0, 3]",6,Foggia,Clay,foggia
pG5n4B6D,2026-06-02,Pedone Georgia,Ekaterine Gorgodze,Pedone G.,Gorgodze E.,A,Pedone Georgia,Ekaterine Gorgodze,6-3 6-3,R32,"[6, 6]","[3, 3]",9,Foggia,Clay,foggia
Ai8BZ8hJ,2026-06-02,Andreea Prisacariu,Nika Radisic,Prisacariu A.,Radisic N.,B,Nika Radisic,Andreea Prisacariu,6-2 2-6 2-6,R32,"[6, 2, 2]","[2, 6, 6]",8,Foggia,Clay,foggia
rstL5OsI,2026-06-02,Tatiana Prozorova,Nuria Brancaccio,Prozorova T.,Brancaccio N.,A,Tatiana Prozorova,Nuria Brancaccio,6-4 6-0,R32,"[6, 6]","[4, 0]",10,Foggia,Clay,foggia
AeMcBSDt,2026-06-02,Despina Papamichail,Chloe Paquet,Papamichail D.,Paquet C.,B,Chloe Paquet,Despina Papamichail,5-7 3-6,R32,"[5, 3]","[7, 6]",12,Foggia,Clay,foggia
00LhKNdB,2026-06-02,Alice Tubello,Carole Monnet,Tubello A.,Monnet C.,B,Carole Monnet,Alice Tubello,3-6 2-6,R32,"[3, 2]","[6, 6]",9,Foggia,Clay,foggia
hzIpMqSb,2026-06-01,Sapfo Sakellaridi,Sofia Costoulas,Sakellaridi S.,Costoulas S.,B,Sofia Costoulas,Sapfo Sakellaridi,4-6 6-2 3-6,R32,"[4, 6, 3]","[6, 2, 6]",10,Foggia,Clay,foggia
YDJ0I1RN,2026-06-01,Varvara Lepchenko,Iryna Shymanovich,Lepchenko V.,Shymanovich I.,A,Varvara Lepchenko,Iryna Shymanovich,5-7 6-3 6-1,R32,"[5, 6, 6]","[7, 3, 1]",12,Foggia,Clay,foggia
4dAWCuko,2026-06-01,Xinyu Gao,Darya Astakhova,Gao X.,Astakhova D.,B,Darya Astakhova,Xinyu Gao,4-6 1-6,R32,"[4, 1]","[6, 6]",10,Foggia,Clay,foggia
j7qT32CU,2026-06-01,Tatiana Pieri,Victoria Bosio,Pieri T.,Bosio V.,A,Tatiana Pieri,Victoria Bosio,6-0 2-6 6-2,R32,"[6, 2, 6]","[0, 6, 2]",6,Foggia,Clay,foggia
UZ1Izqsh,2026-06-01,Elizara Yaneva,Lisa Pigato,Yaneva E.,Pigato L.,B,Lisa Pigato,Elizara Yaneva,6-7 1-6,R32,"[6, 1]","[7, 6]",13,Foggia,Clay,foggia
tCt2jrqp,2026-06-01,Maria Kozyreva,Nika Radisic,Kozyreva M.,Radisic N.,B,Nika Radisic,Maria Kozyreva,2-6 4-6,F,"[2, 4]","[6, 6]",8,Foggia,Clay,foggia
ATkWe4LM,2026-06-01,Andreea Prisacariu,Edera Francesca Dell,Prisacariu A.,Dell'Edera F.,A,Andreea Prisacariu,Edera Francesca Dell,6-3 6-2,F,"[6, 6]","[3, 2]",9,Foggia,Clay,foggia
jagGanMc,2026-06-01,Llorca Lucia Cortez,Viola Turini,Cortez Llorca L.,Turini V.,B,Viola Turini,Llorca Lucia Cortez,6-3 2-6 2-6,F,"[6, 2, 2]","[3, 6, 6]",9,Foggia,Clay,foggia
OCiOcQjA,2026-06-01,Yiming Dang,Eleonora Alvisi,Dang Y.,Alvisi E.,A,Yiming Dang,Eleonora Alvisi,4-6 7-5 6-2,F,"[4, 7, 6]","[6, 5, 2]",10,Foggia,Clay,foggia
Gv6XAAW0,2026-06-07,Darja Semenistaja,Maria Timofeeva,Semenistaja D.,Timofeeva M.,B,Maria Timofeeva,Darja Semenistaja,2-6 3-6,F,"[2, 3]","[6, 6]",8,Makarska,Clay,makarska
fifaLvIP,2026-06-06,Elina Avanesyan,Darja Semenistaja,Avanesyan E.,Semenistaja D.,B,Darja Semenistaja,Elina Avanesyan,1-6 2-6,SF,"[1, 2]","[6, 6]",7,Makarska,Clay,makarska
WMQX6MJi,2026-06-06,Tormo Sara Sorribes,Maria Timofeeva,Sorribes Tormo S.,Timofeeva M.,B,Maria Timofeeva,Tormo Sara Sorribes,2-6 5-7,SF,"[2, 5]","[6, 7]",8,Makarska,Clay,makarska
4fw8Gyyn,2026-06-05,Noha Noma Akugue,Tormo Sara Sorribes,Noha Akugue N.,Sorribes Tormo S.,B,Tormo Sara Sorribes,Noha Noma Akugue,0-6 4-6,QF,"[0, 4]","[6, 6]",6,Makarska,Clay,makarska
MeXBWFdt,2026-06-05,Maria Timofeeva,Yasmine Kabbaj,Timofeeva M.,Kabbaj Y.,A,Maria Timofeeva,Yasmine Kabbaj,7-5 6-1,QF,"[7, 6]","[5, 1]",12,Makarska,Clay,makarska
IcZT1Xl5,2026-06-05,Garcia Andrea Lazaro,Darja Semenistaja,Lazaro Garcia A.,Semenistaja D.,B,Darja Semenistaja,Garcia Andrea Lazaro,6-7 6-3 6-7,QF,"[6, 6, 6]","[7, 3, 7]",13,Makarska,Clay,makarska
Ue1PNbRE,2026-06-05,Barbora Palicova,Elina Avanesyan,Palicova B.,Avanesyan E.,B,Elina Avanesyan,Barbora Palicova,0-6 6-3 1-6,QF,"[0, 6, 1]","[6, 3, 6]",6,Makarska,Clay,makarska
6JqOXtXA,2026-06-04,Akasha Urhobo,Darja Semenistaja,Urhobo A.,Semenistaja D.,B,Darja Semenistaja,Akasha Urhobo,4-6 4-6,R16,"[4, 4]","[6, 6]",10,Makarska,Clay,makarska
fweuXVi3,2026-06-04,Persson Kajsa Rinaldo,Noha Noma Akugue,Rinaldo Persson K.,Noha Akugue N.,B,Noha Noma Akugue,Persson Kajsa Rinaldo,2-6 5-7,R16,"[2, 5]","[6, 7]",8,Makarska,Clay,makarska
jZJVoVU9,2026-06-04,Marcinko Petra,Barbora Palicova,Marcinko P.,Palicova B.,B,Barbora Palicova,Marcinko Petra,6-0 6-7 4-6,R16,"[6, 6, 4]","[0, 7, 6]",6,Makarska,Clay,makarska
fXcQVTK6,2026-06-04,Maria Timofeeva,Lea Boskovic,Timofeeva M.,Boskovic L.,A,Maria Timofeeva,Lea Boskovic,6-4 6-3,R16,"[6, 6]","[4, 3]",10,Makarska,Clay,makarska
2wTSshLs,2026-06-04,Simona Waltert,Garcia Andrea Lazaro,Waltert S.,Lazaro Garcia A.,B,Garcia Andrea Lazaro,Simona Waltert,4-6 3-6,R16,"[4, 3]","[6, 6]",10,Makarska,Clay,makarska
lxMOmUj2,2026-06-04,Elina Avanesyan,Dominika Salkova,Avanesyan E.,Salkova D.,A,Elina Avanesyan,Dominika Salkova,3-6 7-6 6-3,R16,"[3, 7, 6]","[6, 6, 3]",9,Makarska,Clay,makarska
W6b5XXxS,2026-06-04,Yasmine Kabbaj,Maya Joint,Kabbaj Y.,Joint M.,A,Yasmine Kabbaj,Maya Joint,6-3 6-4,R16,"[6, 6]","[3, 4]",9,Makarska,Clay,makarska
U9EbQyrH,2026-06-04,Maria Timofeeva,Erika Andreeva,Timofeeva M.,Andreeva E.,A,Maria Timofeeva,Erika Andreeva,6-3 6-2,R32,"[6, 6]","[3, 2]",9,Makarska,Clay,makarska
z7H6OFCT,2026-06-04,Robin Montgomery,Lea Boskovic,Montgomery R.,Boskovic L.,B,Lea Boskovic,Robin Montgomery,6-3 5-7 1-6,R32,"[6, 5, 1]","[3, 7, 6]",9,Makarska,Clay,makarska
K2cpRJP8,2026-06-04,Lola Radivojevic,Tormo Sara Sorribes,Radivojevic L.,Sorribes Tormo S.,B,Tormo Sara Sorribes,Lola Radivojevic,2-6 4-6,R16,"[2, 4]","[6, 6]",8,Makarska,Clay,makarska
MqBjScD4,2026-06-04,Lucie Havlickova,Yasmine Kabbaj,Havlickova L.,Kabbaj Y.,B,Yasmine Kabbaj,Lucie Havlickova,6-7 5-7,R32,"[6, 5]","[7, 7]",13,Makarska,Clay,makarska
dWIe4s05,2026-06-04,Rebecca Sramkova,Akasha Urhobo,Sramkova R.,Urhobo A.,B,Akasha Urhobo,Rebecca Sramkova,6-3 3-6 1-6,R32,"[6, 3, 1]","[3, 6, 6]",9,Makarska,Clay,makarska
Yej8iBlo,2026-06-04,Lola Radivojevic,Mia Ristic,Radivojevic L.,Ristic M.,A,Lola Radivojevic,Mia Ristic,7-6 0-6 7-5,R32,"[7, 0, 7]","[6, 6, 5]",13,Makarska,Clay,makarska
l8pF2ycn,2026-06-04,Tena Lukas,Darja Semenistaja,Lukas T.,Semenistaja D.,B,Darja Semenistaja,Tena Lukas,3-6 7-5 6-7,R32,"[3, 7, 6]","[6, 5, 7]",9,Makarska,Clay,makarska
2DaxcXQN,2026-06-04,Katarzyna Kawa,Maya Joint,Kawa K.,Joint M.,B,Maya Joint,Katarzyna Kawa,5-7 1-6,R32,"[5, 1]","[7, 6]",12,Makarska,Clay,makarska
lWCrUJrh,2026-06-04,Marcinko Petra,Caijsa Wilda Hennemann,Marcinko P.,Hennemann C. W.,A,Marcinko Petra,Caijsa Wilda Hennemann,6-1 6-0,R32,"[6, 6]","[1, 0]",7,Makarska,Clay,makarska
YFt2DhB4,2026-06-03,Garcia Andrea Lazaro,Laura Samsonova,Lazaro Garcia A.,Samson L.,A,Garcia Andrea Lazaro,Laura Samsonova,6-4 6-1,R32,"[6, 6]","[4, 1]",10,Makarska,Clay,makarska
UonVbgdB,2026-06-03,Barbora Palicova,Bagaric Lucija Ciric,Palicova B.,Ciric Bagaric L.,A,Barbora Palicova,Bagaric Lucija Ciric,6-2 6-4,R32,"[6, 6]","[2, 4]",8,Makarska,Clay,makarska
vDqABWuH,2026-06-02,Tormo Sara Sorribes,Kasintseva Victoria Jimenez,Sorribes Tormo S.,Jimenez Kasintseva V.,A,Tormo Sara Sorribes,Kasintseva Victoria Jimenez,6-1 6-1,R32,"[6, 6]","[1, 1]",7,Makarska,Clay,makarska
Wx3xJgzi,2026-06-02,Tamara Zidansek,Elina Avanesyan,Zidansek T.,Avanesyan E.,B,Elina Avanesyan,Tamara Zidansek,5-7 6-4 3-6,R32,"[5, 6, 3]","[7, 4, 6]",12,Makarska,Clay,makarska
dYmN0FRb,2026-06-02,Simona Waltert,Teodora Kostovic,Waltert S.,Kostovic T.,A,Simona Waltert,Teodora Kostovic,6-0 6-3,R32,"[6, 6]","[0, 3]",6,Makarska,Clay,makarska
bq55rYBU,2026-06-02,Miriam Bianca Bulgaru,Noha Noma Akugue,Bulgaru M.,Noha Akugue N.,B,Noha Noma Akugue,Miriam Bianca Bulgaru,6-7 5-7,R32,"[6, 5]","[7, 7]",13,Makarska,Clay,makarska
CQsI9AAT,2026-06-02,Ana Konjuh,Dominika Salkova,Konjuh A.,Salkova D.,B,Dominika Salkova,Ana Konjuh,3-6 2-6,R32,"[3, 2]","[6, 6]",9,Makarska,Clay,makarska
AgXjAhP7,2026-06-02,Caijsa Wilda Hennemann,Jule Niemeier,Hennemann C. W.,Niemeier J.,A,Caijsa Wilda Hennemann,Jule Niemeier,6-3 6-1,F,"[6, 6]","[3, 1]",9,Makarska,Clay,makarska
QV6cpfsI,2026-06-02,Leolia Jeanjean,Persson Kajsa Rinaldo,Jeanjean L.,Rinaldo Persson K.,B,Persson Kajsa Rinaldo,Leolia Jeanjean,1-6 6-4 3-6,R32,"[1, 6, 3]","[6, 4, 6]",7,Makarska,Clay,makarska
21ZyYeHE,2026-06-02,Akasha Urhobo,Lea Boskovic,Urhobo A.,Boskovic L.,B,Lea Boskovic,Akasha Urhobo,6-7 2-6,F,"[6, 2]","[7, 6]",13,Makarska,Clay,makarska
